id_produto_vendido;id_produto;id_variacao_selecionada;valor_medida;tipo_medida;numero_pessoas_servidas;preco;qtde;anotacao;subtotal;id_ordem
5fe90258b776370021b36f78;5f7658f76ab32d0021e8c976;5f7658f76ab32d0021e8c978;1;QUANTITY;5;59.9;1;;59.9;5fe90258b776370021b36f79
5fe90a37b776370021b38274;5f8cdda148de890021a68182;5f8cdda148de890021a68186;0.5;WEIGHT;4;34.95;1;;34.95;5fe90a37b776370021b38275
5fe90a3db776370021b38293;5f8cde4348de890021a6827c;5f8cde4348de890021a68280;0.5;WEIGHT;4;39.95;1;;69.95;5fe90a3db776370021b38294
5fe90a66b776370021b38315;5f6b84a2455f7d0021af708f;5f6b84a2455f7d0021af7091;1;WEIGHT;10;85.0;1;;85.0;5fe90a66b776370021b38316
5fe90d18b776370021b3894b;5f7f880c175d260022986a82;5f7f880c175d260022986a84;1.23;WEIGHT;10;45.0;1;;45.0;5fe90cc4b776370021b3889e
5fe90d76b776370021b38a46;5f73cffba2a8da00217f0750;5f73cffba2a8da00217f0752;1;QUANTITY;6;59.0;1;;59.0;5fe90cc4b776370021b3889e
5fe90e93b776370021b38d13;5f642108b47ff90021086662;5f6929be1159b900219f5bba;1;WEIGHT;6;99.0;1;;99.0;5fe90e93b776370021b38d17
5fe90f03b776370021b38e0a;5f6419efb47ff90021086592;5f69201f805b01002172a261;0.7;WEIGHT;6;89.0;1;;89.0;5fe90f03b776370021b38e0b
5fe91022b776370021b39089;5f6bb943455f7d0021af7abd;5f6bb943455f7d0021af7abf;0.1;WEIGHT;1;23.0;1;;23.0;5fe91022b776370021b3908a
5fe9105db776370021b39149;5f6419efb47ff90021086592;5f69201f805b01002172a261;0.7;WEIGHT;6;89.0;1;;89.0;5fe9105db776370021b3914d
5fe91144b776370021b393d6;5f6419efb47ff90021086592;5f69201f805b01002172a261;0.7;WEIGHT;6;89.0;1;;89.0;5fe91145b776370021b393d7
5fe91172b776370021b394a7;5f6bb943455f7d0021af7abd;5f6bb943455f7d0021af7abf;0.1;WEIGHT;1;23.0;1;;23.0;5fe91172b776370021b394ab
5fe9149fb776370021b39b17;5fadbe042929b600211b6793;5fadbe042929b600211b6797;1;QUANTITY;5;59.9;1;;59.9;5fe9149fb776370021b39b18
5fe91b44b776370021b3aca2;5f74ecda628fd20021988b5c;5f74ecda628fd20021988b60;1;WEIGHT;10;65.0;1;;65.0;5fe90cc4b776370021b3889e
5fe91fc9b776370021b3bf6e;5fadbe042929b600211b6793;5fadbe042929b600211b6797;1;QUANTITY;5;59.9;1;;59.9;5fe91fc9b776370021b3bf6f
5fe92097b776370021b3c20e;5f639c6eb47ff9002108636a;5f639c6eb47ff9002108636f;2;WEIGHT;20;85.8;1;;89.4;5fe92097b776370021b3c20f
5fe921d4b776370021b3c766;5f6419efb47ff90021086592;5f69201f805b01002172a261;0.7;WEIGHT;6;89.0;1;;89.0;5fe921d4b776370021b3c767
5fe922aeb776370021b3ca44;5fa2c0fdd642440021993e9a;5fa2c0fdd642440021993e9c;1.53;WEIGHT;15;154.0;1;;154.0;5fe922aeb776370021b3ca45
5fe92476b776370021b3ce0a;5f8cde4348de890021a6827c;5f8cde4348de890021a68281;1;WEIGHT;10;79.9;1;;79.9;5fe92476b776370021b3ce0b
5fe92d66b776370021b3e15a;5fa9abf5ce720200217785b2;5fa9abf5ce720200217785b4;1;WEIGHT;10;74.0;1;;74.0;5fe92d66b776370021b3e15b
5fe92f11b776370021b3eca8;5f8cdc2948de890021a680e9;5f8cdc2948de890021a680ee;1;WEIGHT;10;74.9;1;;104.9;5fe92f12b776370021b3ecab
5fe92f3fb776370021b3edca;5fa31658d6424400219b04bf;5fa31659d6424400219b04c1;12;QUANTITY;6;45.0;1;;45.0;5fe92f3fb776370021b3edce
5fe92f41b776370021b3edec;5fd26c64a6c0cc0021722f04;5fd26c64a6c0cc0021722f06;0.85;WEIGHT;8;89.0;1;;89.0;5fe92f41b776370021b3eded
5fe93114b776370021b3f24f;5fb3f80ed0953900215b16b7;5fb3f80ed0953900215b16ba;0.18;WEIGHT;1;24.9;1;;19.9;5fe93114b776370021b3f250
5fe94ab0f898410021b5c24b;5fadb6902929b600211b4d33;5fadb6902929b600211b4d37;1;QUANTITY;40;429.9;1;;429.9;5fe94ab0f898410021b5c24c
5fe94bc9f898410021b5c56f;5fa5b13a903a3500211bac90;5fa5b13a903a3500211bac92;4.03;WEIGHT;50;465.0;1;;465.0;5fe94bc9f898410021b5c570
5fe9631ff898410021b5de27;5fa2c311d64244002199434b;5fa2c311d64244002199434d;1;WEIGHT;10;113.0;1;;113.0;5fe9631ff898410021b5de28
5fe967a8f898410021b5e1f4;5fb6ca776c4d9e0021a37e84;5fb6d0c66c4d9e0021a39d14;1;WEIGHT;10;122.0;1;;122.0;5fe967a8f898410021b5e1f5
5fe97c54f898410021b5f1a2;5f8cdc2948de890021a680e9;5f8cdc2948de890021a680ed;0.5;WEIGHT;4;37.45;1;;67.45;5fe97c54f898410021b5f1a3
5fe9a575f898410021b60f01;5f6bacbc455f7d0021af7661;5f6bacbc455f7d0021af7664;0.8;WEIGHT;8;65.0;1;;65.0;5fe9a575f898410021b60f02
5fe9b362f898410021b6201f;5fd277d8a6c0cc002172443c;5fd277d8a6c0cc002172443e;1.4;WEIGHT;8;189.0;1;;189.0;5fe9b362f898410021b62020
5fe9cd0cf898410021b64be5;5f641fbcb47ff900210865de;5f6924851159b900219f5a6a;0.7;WEIGHT;6;89.0;1;;89.0;5fe9cd0cf898410021b64be6
5fe9cdd1f898410021b64d02;5f8cdc2948de890021a680e9;5f8cdc2948de890021a680ee;1;WEIGHT;10;74.9;1;;74.9;5fe9cdd1f898410021b64d03
5fe9d406f898410021b65b7a;5f641fbcb47ff900210865de;5f6924851159b900219f5a6a;0.7;WEIGHT;6;89.0;1;;89.0;5fe9d406f898410021b65b7b
5fe9da54f898410021b66820;5f8cdc2948de890021a680e9;5f8cdc2948de890021a680ee;1;WEIGHT;10;74.9;1;;74.9;5fe9da2ef898410021b66771
5fe9db2df898410021b66a4f;5f8e3a2e002de60021d0d3bd;5f8e3a2e002de60021d0d3c2;25;QUANTITY;5;37.5;1;Olá, de tiver, quero: brigadeiro, surpresa de uva, prestígio, limão e ninho com Nutella ;37.5;5fe9da2ef898410021b66771
5fe9dbfef898410021b66c61;5faaf99a19bbc50021fe3616;5faaf99a19bbc50021fe3618;1.53;WEIGHT;20;70.0;1;;70.0;5fe9dbfef898410021b66c62
5fe9dff4f898410021b6b9ae;5f642108b47ff90021086662;5f6929be1159b900219f5bba;1;WEIGHT;6;99.0;1;;99.0;5fe9dff4f898410021b6b9af
5fe9e424f898410021b6c6cd;5fa97f37345ef200210c8059;5fa97f37345ef200210c805b;1;WEIGHT;8;90.0;1;;90.0;5fe9e425f898410021b6c6ce
5fe9e8f3f898410021b6e282;5f9073255418a5002103a6bb;5f9073255418a5002103a6be;1.53;WEIGHT;15;170.0;2;;340.0;5fe9e8f3f898410021b6e283
5fe9f570bce0f700210b3f40;5fa2bd52d64244002199334d;5fa2bd52d64244002199334f;1;WEIGHT;10;113.0;1;Os docinhos sáo brigadeiros;113.0;5fe9f570bce0f700210b3f41
5fe9fa01bce0f700210b7189;5f6b85d4455f7d0021af70b1;5f74d3d4628fd20021986c8e;2;WEIGHT;20;170.0;1;;170.0;5fe9f8ebbce0f700210b5a4c
5fe9fa67bce0f700210b72bf;5f6b9bd3455f7d0021af723b;5f74e064628fd20021987540;2;WEIGHT;20;150.0;1;;150.0;5fe9fa67bce0f700210b72c0
5fe9fc6ebce0f700210b7aed;5f8cdc2948de890021a680e9;5f8cdc2948de890021a680ee;1;WEIGHT;10;74.9;1;;74.9;5fe9fc6ebce0f700210b7aee
5fe9fca0bce0f700210b7ba1;5f8cde4348de890021a6827c;5f8cde4348de890021a68281;1;WEIGHT;10;79.9;1;;79.9;5fe9fc6ebce0f700210b7aee
5fe9fd9ebce0f700210b7de5;5fd26c64a6c0cc0021722f04;5fd26c64a6c0cc0021722f06;0.85;WEIGHT;8;89.0;1;;89.0;5fe9fd9ebce0f700210b7de6
5fe9fe0ebce0f700210b7fa9;5f8604b95af1b70021e3f456;5f8604b95af1b70021e3f458;15;QUANTITY;7;54.9;1;;54.9;5fe9fd9ebce0f700210b7de6
5fe9fea4bce0f700210b8213;5f692fa71159b900219f5ed9;5f692fa71159b900219f5edb;2;QUANTITY;2;39.9;1;;39.9;5fe9fd9ebce0f700210b7de6
5fea0000bce0f700210b97a1;5f72b355e751dd002107a0af;5f72b355e751dd002107a0b2;1.6;WEIGHT;15;65.0;1;;65.0;5fea0000bce0f700210b97a2
5fea01ccbce0f700210b9975;5f8cde4348de890021a6827c;5f8cde4348de890021a68280;0.5;WEIGHT;4;39.95;1;;39.95;5fea01ccbce0f700210b9976
5fea01d3bce0f700210b999e;5f6b9a8a455f7d0021af71ef;5f6b9a8a455f7d0021af71f1;1;WEIGHT;10;80.0;1;;80.0;5fea01d3bce0f700210b999f
5fea0893bce0f700210ba098;5fad5fcb2929b6002119b1bf;5fad5fcb2929b6002119b1c3;1;QUANTITY;5;59.9;1;;59.9;5fea0893bce0f700210ba099
5fea0db8bce0f700210ba82f;5f8cde8f48de890021a68349;5f8cde8f48de890021a6834c;0.5;WEIGHT;4;34.95;1;;34.95;5fea0db8bce0f700210ba830
5fea0de7bce0f700210ba88a;5fb96bb0f426480021d567ef;5fb96bb0f426480021d567f3;1;QUANTITY;3;52.5;1;;52.5;5fea0db8bce0f700210ba830
5fea17ffbce0f700210bbcc0;5f6b8324455f7d0021af7077;5fa9bbf1ce72020021780a88;0.5;WEIGHT;6;44.9;1;;44.9;5fea17ffbce0f700210bbcc1
5fea193fbce0f700210bbe9b;5fa9d1ebce72020021785b8e;5fa9d1ebce72020021785b92;1;QUANTITY;5;59.9;1;;59.9;5fea193fbce0f700210bbe9c
5fea1957bce0f700210bbec2;5f6028b570be91002137eb97;5f6028b570be91002137eb9a;1.5;WEIGHT;10;60.0;1;;60.0;5fea1957bce0f700210bbec3
5fea19fdbce0f700210bbf95;5f6b8324455f7d0021af7077;5fa9bbf1ce72020021780a88;0.5;WEIGHT;6;44.9;1;;44.9;5fea19fdbce0f700210bbf99
5fea1ac3bce0f700210bc107;5f725a02e751dd0021079eaa;5f725a02e751dd0021079eb1;1.5;WEIGHT;10;80.0;1;;80.0;5fea1ac3bce0f700210bc108
5fea1c72bce0f700210bc24c;5fa9d942ce720200217873fa;5fa9d942ce720200217873fe;1;QUANTITY;5;59.9;1;;59.9;5fea193fbce0f700210bbe9c
5fea224fbce0f700210bcaf4;5f6bacbc455f7d0021af7661;5f6bacbc455f7d0021af7665;1.3;WEIGHT;12;105.0;1;;105.0;5fea224fbce0f700210bcaf5
5fea2339bce0f700210bceb0;5f8cde4348de890021a6827c;5f8cde4348de890021a68280;0.5;WEIGHT;4;39.95;1;;39.95;5fea2339bce0f700210bceb1
5fea2803bce0f700210bddd3;5fd01403c8d4e3002157141c;5fd01403c8d4e3002157141e;1;QUANTITY;10;49.9;1;;49.9;5fea2803bce0f700210bddd4
5fea2f70bce0f700210bf587;5f6b8324455f7d0021af7077;5f6b8324455f7d0021af7079;1;WEIGHT;10;75.0;1;;75.0;5fea2f70bce0f700210bf588
5fea3179bce0f700210c1020;5f6f6d468c135d00214d4100;5f6f6d468c135d00214d4103;1.5;WEIGHT;15;50.0;1;;60.0;5fea3179bce0f700210c1021
5fea3605bce0f700210c1bf9;5f6bacbc455f7d0021af7661;5f6bacbc455f7d0021af7664;0.8;WEIGHT;8;65.0;1;;65.0;5fea3605bce0f700210c1bfa
5fea3613bce0f700210c1c39;5f6422f0b47ff90021086806;5f692ee31159b900219f5e20;1.2;WEIGHT;6;129.0;1;;129.0;5fea3613bce0f700210c1c3d
5fea379abce0f700210c2121;5fa2bed8d642440021993949;5fa2bed8d64244002199394b;1.53;WEIGHT;15;154.0;1;;154.0;5fea3692bce0f700210c1e0d
5fea3849bce0f700210c2315;5fa2c3f5d642440021994723;5fa2c3f5d642440021994725;1.53;WEIGHT;15;154.0;1;brigadeiro cookie, brigadeiro paçoca e brigadeiro dragê;154.0;5fea3849bce0f700210c2316
5fea4e79bce0f700210c471f;5f8cdda148de890021a68182;5f8cdda148de890021a68188;1.53;WEIGHT;15;104.85;1;;104.85;5fea4e79bce0f700210c4720
5fea4ee2bce0f700210c47d8;5fa2c4bed6424400219947e5;5fa2c4bed6424400219947e7;1;WEIGHT;10;113.0;1;;113.0;5fea4ee2bce0f700210c47d9
5fea4f9bbce0f700210c490a;5f73cb79a2a8da00217f0654;5f73cb79a2a8da00217f0657;1;WEIGHT;6;112.0;1;;112.0;5fea4f9bbce0f700210c490b
5fea4ff2bce0f700210c49b9;5f924596a1c6590021c8edf8;5f924596a1c6590021c8edfa;1;WEIGHT;10;52.0;1;;52.0;5fea4ff2bce0f700210c49bd
5fea5064bce0f700210c4a73;5f7cf3e9f266b40021dadf14;5f7d9e68f266b40021dae14b;1;QUANTITY;1;49.99;2;;99.98;5fea4ff2bce0f700210c49bd
5fea5426bce0f700210c5282;5f8e3a2e002de60021d0d3bd;5f8e3a2e002de60021d0d3c1;15;QUANTITY;3;22.5;1;;22.5;5fea5426bce0f700210c5283
5fea5579bce0f700210c54dd;5f641f78b47ff900210865cc;5f692355805b01002172a33a;0.8;WEIGHT;6;119.0;1;;119.0;5fea5579bce0f700210c54de
5fea56eebce0f700210c5829;5f8cdc2948de890021a680e9;5f8cdc2948de890021a680ee;1;WEIGHT;10;74.9;1;;74.9;5fea56eebce0f700210c582a
5fea5d4bbce0f700210c626d;5f8a07c002881e002163ccd5;5f8a07c002881e002163ccd7;1;WEIGHT;10;60.0;1;;60.0;5fea5d4bbce0f700210c626e
5fea617dbce0f700210c6acc;5f8cde8f48de890021a68349;5f8cde8f48de890021a6834c;0.5;WEIGHT;4;34.95;1;;64.95;5fea6119bce0f700210c6a4f
5fea62c9bce0f700210c6deb;5f8cde8f48de890021a68349;5f8cde8f48de890021a6834c;0.5;WEIGHT;4;34.95;1;;34.95;5fea62c9bce0f700210c6dec
5fea6395bce0f700210c7019;5f8cdda148de890021a68182;5f8cdda148de890021a68186;0.5;WEIGHT;4;34.95;1;;84.95;5fea6395bce0f700210c701a
5fea6842bce0f700210c7e7d;5fa9d311ce72020021785f74;5fa9d311ce72020021785f78;1;QUANTITY;15;164.9;1;;164.9;5fea6842bce0f700210c7e7e
5fea6b36bce0f700210c8b0a;5fa9d942ce720200217873fa;5fa9d942ce720200217873fe;1;QUANTITY;5;59.9;1;;59.9;5fea6b36bce0f700210c8b0b
5fea6f35bce0f700210c9a47;5f8cde4348de890021a6827c;5f8cde4348de890021a68280;0.5;WEIGHT;4;39.95;1;;39.95;5fea6f35bce0f700210c9a48
5fea800cbce0f700210ccfd7;5f9883305f7a4a0021a139ab;5f9883305f7a4a0021a139ad;1;QUANTITY;12;39.5;1;;39.5;5fea800cbce0f700210ccfd8
5fea8073bce0f700210cd101;5f6419efb47ff90021086592;5f69201f805b01002172a260;1.2;WEIGHT;10;139.0;1;;139.0;5fea8073bce0f700210cd102
5fea80cbbce0f700210cd181;5f987a0e5f7a4a0021a12d92;5f987a0e5f7a4a0021a12d94;1;QUANTITY;12;27.5;1;;27.5;5fea800cbce0f700210ccfd8
5fea8149bce0f700210cd279;5f752a51628fd20021989f5c;5f752a51628fd20021989f5e;1;QUANTITY;12;39.5;1;;39.5;5fea800cbce0f700210ccfd8
5feaaa09bce0f700210d0411;5f6b86bd455f7d0021af70db;5f6b86bd455f7d0021af70dd;1;WEIGHT;10;75.0;1;;75.0;5feaaa09bce0f700210d0412
5feab77cbce0f700210d0b31;5f80ea4d2d972400218a9460;5f80ea4d2d972400218a9465;0.3;WEIGHT;4;17.0;1;;27.0;5feab77cbce0f700210d0b32
5feb09cfbce0f700210d3d4c;5f8cdc2948de890021a680e9;5f8cdc2948de890021a680ed;0.5;WEIGHT;4;37.45;1;;37.45;5feb09cfbce0f700210d3d4d
5feb0e21bce0f700210d4420;5f8e3a2e002de60021d0d3bd;5f8e3a2e002de60021d0d3c1;15;QUANTITY;3;22.5;1;;22.5;5feb0e21bce0f700210d4421
5feb14b0bce0f700210d49d4;5f6028b570be91002137eb97;5f6028b570be91002137eb9a;1.5;WEIGHT;10;60.0;1;;60.0;5feb14b0bce0f700210d49d5
5feb17c7bce0f700210d4c04;5f8cdda148de890021a68182;5f8cdda148de890021a68187;1;WEIGHT;10;69.9;2;;69.9;5feb17c7bce0f700210d4c05
5feb1f80bce0f700210d54ae;5fd26c64a6c0cc0021722f04;5fd26c64a6c0cc0021722f06;0.85;WEIGHT;8;89.0;1;;89.0;5feb1f80bce0f700210d54af
5feb222abce0f700210d56a7;5f8cb83717f3b300213517eb;5f8cb83717f3b300213517f5;0.5;WEIGHT;4;34.95;1;;34.95;5feb222abce0f700210d56a8
5feb22bdbce0f700210d573e;5fd26c64a6c0cc0021722f04;5fd26c64a6c0cc0021722f06;0.85;WEIGHT;8;89.0;1;;89.0;5feb22bdbce0f700210d573f
5feb2300bce0f700210d57c6;5f8cb83717f3b300213517eb;5f8cb83717f3b300213517f5;0.5;WEIGHT;4;34.95;1;;34.95;5feb2300bce0f700210d57ca
5feb233dbce0f700210d583a;5fa9d942ce720200217873fa;5fa9d942ce720200217873fe;1;QUANTITY;5;59.9;1;;59.9;5feb233dbce0f700210d583b
5feb2806bce0f700210d5e72;5f642061b47ff90021086614;5f6925dd1159b900219f5ad9;0.6;WEIGHT;4;44.9;1;;44.9;5feb2806bce0f700210d5e73
5feb3662bce0f700210d8d29;5f641f78b47ff900210865cc;5f692355805b01002172a33a;0.8;WEIGHT;6;119.0;1;;119.0;5feb3662bce0f700210d8d2a
5feb3676bce0f700210d8d54;5fd273aaa6c0cc0021723a3b;5fd273aaa6c0cc0021723a3d;0.85;WEIGHT;8;89.0;1;;89.0;5feb1f80bce0f700210d54af
5feb3f5ebce0f700210d9e5d;5f9883305f7a4a0021a139ab;5f9883305f7a4a0021a139ad;1;QUANTITY;12;39.5;1;;39.5;5feb3f5ebce0f700210d9e5e
5feb47d5bce0f700210daf5e;5f7658f76ab32d0021e8c976;5f7658f76ab32d0021e8c978;1;QUANTITY;5;59.9;1;;59.9;5feb47d5bce0f700210daf5f
5feb5570db09af002129a6f7;5f641fbcb47ff900210865de;5f6924851159b900219f5a6a;0.7;WEIGHT;6;89.0;1;;89.0;5feb5570db09af002129a6f8
5feb5755db09af002129a91b;5f8cdda148de890021a68182;5f8cdda148de890021a68187;1;WEIGHT;10;69.9;1;;69.9;5feb5755db09af002129a91c
5feb5be9db09af002129ae1a;5f6422f0b47ff90021086806;5f692ee31159b900219f5e20;1.2;WEIGHT;6;129.0;1;;129.0;5feb5be9db09af002129ae1b
5feb5e20db09af002129b0d1;5f6958d51159b900219f6143;5f6958d51159b900219f6146;15;QUANTITY;7;54.9;1;;54.9;5feb5be9db09af002129ae1b
5feb6261db09af002129b5f2;5f641fbcb47ff900210865de;5f6924851159b900219f5a6a;0.7;WEIGHT;6;89.0;1;;89.0;5feb6261db09af002129b5f3
5feb6a6bdb09af002129c11d;5f8cde4348de890021a6827c;5f8cde4348de890021a68281;1;WEIGHT;10;79.9;1;;109.9;5feb6a6bdb09af002129c11e
5feb6c97db09af002129c77d;5f6422f0b47ff90021086806;5f692ee31159b900219f5e20;1.2;WEIGHT;6;129.0;1;;129.0;5feb6c97db09af002129c77e
5feb6d11db09af002129c9d7;5f642061b47ff90021086614;5f6925dd1159b900219f5ad9;0.6;WEIGHT;4;44.9;1;;44.9;5feb6c97db09af002129c77e
5feb70dedb09af002129d0fe;5f986581e820000021065805;5f986581e820000021065808;3.03;WEIGHT;20;180.0;1;;180.0;5feb70dedb09af002129d103
5feb7121db09af002129d2b6;5f6b8324455f7d0021af7077;5fa9bbf1ce72020021780a88;0.5;WEIGHT;6;44.9;1;;44.9;5feb7121db09af002129d2bb
5feb7188db09af002129d367;5f6bb3d4455f7d0021af77d1;5f6bb3d4455f7d0021af77d5;1;WEIGHT;10;75.0;1;;75.0;5feb7121db09af002129d2bb
5feb71c1db09af002129d4ae;5f6bb4ae455f7d0021af7877;5f6bb4ae455f7d0021af7879;1;WEIGHT;10;75.0;1;;75.0;5feb7121db09af002129d2bb
5feb757cdb09af002129d848;5f6b932f455f7d0021af718f;5f74dd23628fd2002198736c;2;WEIGHT;20;160.0;1;;160.0;5feb757cdb09af002129d849
5feb781ddb09af002129e7ee;5f641f78b47ff900210865cc;5f692355805b01002172a33a;0.8;WEIGHT;6;119.0;1;;119.0;5feb781ddb09af002129e7ef
5feb7b66db09af002129ec50;5f752a51628fd20021989f5c;5f752a51628fd20021989f5e;1;QUANTITY;12;39.5;1;;39.5;5feb3f5ebce0f700210d9e5e
5feb83aadb09af00212a1607;5fc11d549ce0e20021fc65c8;5fc11d549ce0e20021fc65ca;2.5;WEIGHT;20;250.0;1;;250.0;5feb83aadb09af00212a1608
5feb94bbdb09af00212a296c;5f641f4bb47ff900210865bc;5f6929701159b900219f5b83;0.7;WEIGHT;6;89.0;1;;89.0;5feb94bbdb09af00212a2970
5feb94e0db09af00212a29ac;5f9c44894bc98c00218b1fdf;5f9c44894bc98c00218b1fe3;1;QUANTITY;5;59.9;1;;59.9;5feb94e0db09af00212a29ad
5feb94fadb09af00212a2a1b;5fa314c5d6424400219af708;5fa314c5d6424400219af70a;1;WEIGHT;10;113.0;1;10 beijinhos e 15 brigadeiros tradicionais ;113.0;5feb94fadb09af00212a2a1c
5feb9523db09af00212a2ac7;5f641fbcb47ff900210865de;5f6924851159b900219f5a6a;0.7;WEIGHT;6;89.0;2;;178.0;5feb94bbdb09af00212a2970
5feb954ddb09af00212a2b25;5f8604b95af1b70021e3f456;5f8604b95af1b70021e3f458;15;QUANTITY;7;54.9;1;;54.9;5feb94bbdb09af00212a2970
5feb9e6adb09af00212a3dd8;5f6b932f455f7d0021af718f;5f6b932f455f7d0021af7191;1;WEIGHT;10;80.0;1;;80.0;5feb9e6adb09af00212a3ddc
5feba01adb09af00212a4109;5f641f4bb47ff900210865bc;5f6929701159b900219f5b82;1.2;WEIGHT;10;139.0;1;;139.0;5feb9e16db09af00212a3d0b
5febac41db09af00212a595f;5f7658f76ab32d0021e8c976;5f7658f76ab32d0021e8c978;1;QUANTITY;5;59.9;1;;59.9;5febac41db09af00212a5960
5febb6d7db09af00212a6814;5fa9a371ce72020021772377;5fa9a371ce72020021772379;1;WEIGHT;10;74.0;1;;74.0;5febb6d7db09af00212a6815
5febb85ddb09af00212a6b47;5f987a0e5f7a4a0021a12d92;5f987a0e5f7a4a0021a12d94;1;QUANTITY;12;27.5;1;;27.5;5febb85ddb09af00212a6b48
5febba61db09af00212a6e13;5f8cdc2948de890021a680e9;5f8cdc2948de890021a680ed;0.5;WEIGHT;4;37.45;1;;37.45;5febba61db09af00212a6e14
5febc6c1db09af00212a86f3;5f9c00a3cda2cf0021cb5f87;5f9c00a3cda2cf0021cb5f89;1;QUANTITY;10;114.9;1;;114.9;5febc6c1db09af00212a86f4
5febc960db09af00212a892f;5f641fbcb47ff900210865de;5f6924851159b900219f5a69;1.2;WEIGHT;10;139.0;1;;139.0;5febc960db09af00212a8930
5febca17db09af00212a89e4;5f641fbcb47ff900210865de;5f6924851159b900219f5a69;1.2;WEIGHT;10;139.0;1;;139.0;5febca18db09af00212a89e8
5febcab1db09af00212a8afd;5f641fbcb47ff900210865de;5f6924851159b900219f5a69;1.2;WEIGHT;10;139.0;1;;139.0;5febcab1db09af00212a8afe
5febcb76db09af00212a8bef;5f6419efb47ff90021086592;5f69201f805b01002172a260;1.2;WEIGHT;10;139.0;1;;139.0;5febcb76db09af00212a8bf3
5febddf0db09af00212aa461;5f8cdc2948de890021a680e9;5f8cdc2948de890021a680ed;0.5;WEIGHT;4;37.45;1;;37.45;5febddf0db09af00212aa462
5febe488db09af00212aa919;5f7397bba2a8da00217eff24;5f7397bba2a8da00217eff26;1.2;WEIGHT;10;45.0;1;;45.0;5febe488db09af00212aa91a
5febf547db09af00212ab78f;5f6bb3d4455f7d0021af77d1;5f6bb3d4455f7d0021af77d4;0.6;WEIGHT;6;55.0;1;;55.0;5febf547db09af00212ab793
5febf549db09af00212ab7af;5fa31538d6424400219af89e;5fa31538d6424400219af8a0;1.53;WEIGHT;15;154.0;1;Quero brigadeiro cookie  brigadeiro dagre e beijinho ;154.0;5fe8d433b776370021b2fd4b
5febf6ebdb09af00212ab977;5f752a51628fd20021989f5c;5f752a51628fd20021989f5e;1;QUANTITY;12;39.5;1;;39.5;5febf6ebdb09af00212ab978
5fec01e2db09af00212ac0ca;5f8e3a2e002de60021d0d3bd;5f8e3a2e002de60021d0d3c2;25;QUANTITY;5;37.5;1;;37.5;5fec01e2db09af00212ac0cb
5fec0495db09af00212ac2c4;5fb829cf2513e100219facf7;5fb829cf2513e100219facf9;2;WEIGHT;14;190.0;1;;190.0;5fec0495db09af00212ac2c8
5fec06f1db09af00212ac427;5f987ac35f7a4a0021a12e9c;5f987ac35f7a4a0021a12e9e;1;QUANTITY;12;27.5;1;;27.5;5fec06f1db09af00212ac428
5fec13b9db09af00212acdaa;5f641f78b47ff900210865cc;5f692355805b01002172a339;1.4;WEIGHT;10;189.0;1;;189.0;5fec13b9db09af00212acdab
5fec146cdb09af00212ace7d;5f64216bb47ff900210866ba;5f692aa51159b900219f5c2a;15;QUANTITY;7;54.9;1;;54.9;5fec13b9db09af00212acdab
5fec1ccfdb09af00212ad6f1;5f8cdda148de890021a68182;5f8cdda148de890021a68186;0.5;WEIGHT;4;34.95;1;;64.95;5fec1ccfdb09af00212ad6f2
5fec4443db09af00212aed8f;5f6028b570be91002137eb97;5f6028b570be91002137eb9a;1.5;WEIGHT;10;60.0;1;;60.0;5fec4443db09af00212aed90
5fec4fcfdb09af00212af7aa;5f7658f76ab32d0021e8c976;5f7658f76ab32d0021e8c978;1;QUANTITY;5;59.9;1;;59.9;5fec4fcfdb09af00212af7ab
5fec6af1db09af00212b13eb;5f8cb83717f3b300213517eb;5f8cb83717f3b300213517f6;1;WEIGHT;10;69.9;1;;69.9;5fec6af1db09af00212b13ec
5fec6fdddb09af00212b18ef;5f8b2166651ac700218bdaea;5f8b2166651ac700218bdaed;1;WEIGHT;10;85.0;1;;85.0;5fec6fdddb09af00212b18f0
5fec711bdb09af00212b1a3b;5f6b8324455f7d0021af7077;5f6b8324455f7d0021af7079;1;WEIGHT;10;75.0;1;;75.0;5fec711bdb09af00212b1a3c
5fec7391db09af00212b1fdd;5f6ba5b6455f7d0021af745b;5f6ba5b6455f7d0021af745d;1;WEIGHT;10;75.0;1;;75.0;5fec717ddb09af00212b1ae1
5fec73a4db09af00212b201a;5f650b20c5aa3f0021de77e9;5f650b20c5aa3f0021de77eb;1.5;WEIGHT;15;178.0;1;;178.0;5fec73a4db09af00212b201b
5fec7e70db09af00212b27a9;5f6b8324455f7d0021af7077;5f6b8324455f7d0021af7079;1;WEIGHT;10;75.0;1;;75.0;5fec7e70db09af00212b27aa
5fec7e9cdb09af00212b280e;5f6bacbc455f7d0021af7661;5f6bacbc455f7d0021af7664;0.8;WEIGHT;8;65.0;1;;65.0;5fec7e9cdb09af00212b280f
5fec8ffddb09af00212b3ef6;5fad60f62929b6002119b65f;5fad60f62929b6002119b663;1;QUANTITY;10;114.9;1;;114.9;5fec8ffddb09af00212b3ef7
5fec954bdb09af00212b4835;5f752c74628fd20021989f9f;5f752c74628fd20021989fa1;1;QUANTITY;9;47.0;1;;47.0;5fec954bdb09af00212b4836
5fecb4bd0344130021bb8aa9;5f9073255418a5002103a6bb;5f9073255418a5002103a6be;1.53;WEIGHT;15;170.0;1;;170.0;5fecb4bd0344130021bb8aaa
