id_cupons;pode_usar_outros_codigos;limite_custo;data_fim;cupom_codigo;entrega_free;valido_somente_novos_clientes;valor_minimo;data_inicio;status;tipo;quem_paga_cupom;dias_duracao;novos_clientes_adquiridos;qtde_uso;valor_total_uso;percentagem;valor_fixo;limite_uso_por_cpf;limite_uso
607ef896de42920021370e68;false;;2021-04-30 03:00:00;CUPOMDAVANIA;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607ef8cdde42920021370f17;false;;2021-04-30 03:00:00;CUPOMDAVILMA;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607ef92ede4292002137105d;false;;2021-04-30 03:00:00;CUPOMDOCARLOS;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607ef95dde429200213710ca;false;;2021-04-30 03:00:00;CUPOMDOFLAVIO;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607ef97ade4292002137110a;false;;2021-04-30 03:00:00;CUPOMDOGUSTAVO;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607ef990de4292002137113f;false;;2021-04-30 03:00:00;CUPOMDOITALO;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607ef9b0de4292002137116c;false;;2021-04-30 03:00:00;CUPOMDOJOAO;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607ef9cdde429200213711a0;false;;2021-04-30 03:00:00;CUPOMDOJONATHAN;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607ef9e4de429200213711cc;false;;2021-04-30 03:00:00;CUPOMDOLUIZ;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607ef9fcde429200213711e3;false;;2021-04-30 03:00:00;CUPOMDOMARCELO;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607efa18de42920021371200;false;;2021-04-30 03:00:00;CUPOMDORONALDO;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607efa30de42920021371216;false;;2021-04-30 03:00:00;CUPOMDOSERGIO;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607efa4dde4292002137129d;false;;2021-04-30 03:00:00;CUPOMDOVINICIUS;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607efa68de429200213712d3;false;;2021-04-30 03:00:00;CUPOMFE;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607efa89de42920021371362;false;;2021-04-30 03:00:00;CUPOMGEALVES;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607efaa3de42920021371399;false;;2021-04-30 03:00:00;CUPOMHAMDE;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607efab6de429200213714a0;false;;2021-04-30 03:00:00;CUPOMHEIDE;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607efadade42920021371556;false;;2021-04-30 03:00:00;CUPOMIRAILDES;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607efaf2de4292002137159b;false;;2021-04-30 03:00:00;CUPOMMELI;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607efb07de429200213715c6;false;;2021-04-30 03:00:00;CUPOMREH;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607efb36de42920021371638;false;;2021-04-30 03:00:00;CUPOMS3ENTRETENIMENTO;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607efb4bde42920021371643;false;;2021-04-30 03:00:00;CUPOMSIMEI;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607efb68de42920021371672;false;;2021-04-30 03:00:00;CUPOMVALDICE;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607efb89de42920021371693;false;;2021-04-30 03:00:00;CUPOMVERISLAYNE;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607efc30de4292002137176f;false;;2021-04-30 03:00:00;CUPOMDAADRIANA;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607f0be1de42920021374846;false;;2021-04-30 03:00:00;CUPOMDAHEIDE;true;false;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-10;;;;;15.0;;
607f275fde42920021378ddc;false;;2021-05-31 03:00:00;SOUDETOURO;true;true;50;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-41;2;3;184.39;;10.0;;
607f2ec76d74880021c67ea8;false;;2021-04-22 03:00:00;OSCAR2021;false;false;50;2021-04-20 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-2;;;;10;;;
607f45ba6d74880021c6c27a;false;;2021-05-31 03:00:00;MOCADOCERIA-FRETE;true;false;;2021-04-21 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-40;;;;;;;
607f492c6d74880021c6c792;false;;2022-03-27 03:00:00;SEXTALOUCA;true;false;80;2021-04-20 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-341;10;22;1107.53;30;20.0;;
6081c4da467f690022286992;false;;2021-05-10 03:00:00;MAEDOCE;true;false;50;2021-04-22 03:00:00;LIMIT_REACHED;FIXED_DISCOUNT;PLATFORM;-18;36;63;1845.8700000000001;;15.0;;
6082ee8381d934002161e36e;false;;2021-05-23 03:00:00;vemdeoferta-EX;true;false;50;2021-04-23 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-30;6;9;472.09;;15.0;;
6086be0ace1e770021481294;false;;2021-05-01 03:00:00;SEMANADOFRETE;true;false;10;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-5;10;20;393.27000000000004;;;;
608735cde072cc00214d633b;false;;2021-05-15 03:00:00;vdb-camis;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60873633e072cc00214d656f;false;;2021-05-15 03:00:00;vdb-re;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60873669e072cc00214d6669;false;;2021-05-15 03:00:00;vdb-tete;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;1;30.0;;30.0;;
60873718e072cc00214d6b5a;false;;2021-05-15 03:00:00;vdb-tuca;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
608737d2e072cc00214d6d2a;false;;2021-05-15 03:00:00;vdb-docecupido;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;1;1;0.0;;30.0;;
60873852e072cc00214d6dde;false;;2021-05-15 03:00:00;vdb-bakespot;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60873f54e072cc00214d845b;false;;2021-05-15 03:00:00;vdb-thedreamcake;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60873fd6e072cc00214d84f0;false;;2021-05-15 03:00:00;vdb-confeitar.isa;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874028e072cc00214d8957;false;;2021-05-15 03:00:00;vdb-amortentia;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
6087405ee072cc00214d8968;false;;2021-05-15 03:00:00;vdb-gislenecakes;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
608740a0e072cc00214d8afe;false;;2021-05-15 03:00:00;vdb-adora;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
608740bbe072cc00214d8b1b;false;;2021-05-15 03:00:00;vdb-gerofestas;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874288e072cc00214d9208;false;;2021-05-15 03:00:00;vdb-rinaculinaria;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
608742f6e072cc00214d932d;false;;2021-05-15 03:00:00;vdb-donakaramelo;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874315e072cc00214d9381;false;;2021-05-15 03:00:00;vdb-sweeter;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874331e072cc00214d93f7;false;;2021-05-15 03:00:00;vdb-pizzottigastronomia;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874368e072cc00214d9514;false;;2021-05-15 03:00:00;vdb-cakevolpy;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
6087439ce072cc00214d961a;false;;2021-05-15 03:00:00;vdb-drikauchi;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;3;4;100.0;;30.0;;
6087444de072cc00214d994b;false;;2021-05-15 03:00:00;vdb-limartins;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874475e072cc00214d9ab0;false;;2021-05-15 03:00:00;vdb-dannybolos;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
608744a0e072cc00214d9b57;false;;2021-05-15 03:00:00;vdb-ateliermirucha;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
608744c9e072cc00214d9c31;false;;2021-05-15 03:00:00;vdb-bakedbymanu;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
608744e7e072cc00214d9ca4;false;;2021-05-15 03:00:00;vdb-chefluvieira;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874503e072cc00214d9d81;false;;2021-05-15 03:00:00;vdb-cacauvanilla;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
6087452be072cc00214d9eb9;false;;2021-05-15 03:00:00;vdb-mercadosempremais;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874547e072cc00214d9f1f;false;;2021-05-15 03:00:00;vdb-cakeezi;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;1;2;0.0;;30.0;;
60874563e072cc00214d9f69;false;;2021-05-15 03:00:00;vdb-caeconfeitaria;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
6087458ce072cc00214da0a5;false;;2021-05-15 03:00:00;vdb-delíciasdafofuxa;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
608745b0e072cc00214da3b3;false;;2021-05-15 03:00:00;vdb-natigentildoces;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
608745d0e072cc00214da3fe;false;;2021-05-15 03:00:00;vdb-donnadivasweets;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
608745f5e072cc00214da4bf;false;;2021-05-15 03:00:00;vdb-juliadovaldoces;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874611e072cc00214da53e;false;;2021-05-15 03:00:00;vdb- rogerbakery;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
6087462ae072cc00214da563;false;;2021-05-15 03:00:00;vdb-granumcafé;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874657e072cc00214da661;false;;2021-05-15 03:00:00;vdb-recantobolosmary;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874679e072cc00214da674;false;;2021-05-15 03:00:00;vdb-ciolatto;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874a7ae072cc00214dad7c;false;;2021-05-15 03:00:00;vdb-atelierdagula;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874aa2e072cc00214daeff;false;;2021-05-15 03:00:00;vdb-pincake;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874ac0e072cc00214daf58;false;;2021-05-15 03:00:00;vdb-askukas;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874ae2e072cc00214dafa3;false;;2021-05-15 03:00:00;vdb-maravilhas;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874affe072cc00214dafe7;false;;2021-05-15 03:00:00;vdb-piernik;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874b1ee072cc00214db020;false;;2021-05-15 03:00:00;vdb-maegeconfeitaria;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874b41e072cc00214db05d;false;;2021-05-15 03:00:00;vdb-biJubadoces;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874b6fe072cc00214db0e6;false;;2021-05-15 03:00:00;vdb-docesdaro;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874b97e072cc00214db161;false;;2021-05-15 03:00:00;vdb-deliciasdakety;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874bb1e072cc00214db199;false;;2021-05-15 03:00:00;vdb-martinsconfeitaria;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874c0be072cc00214db295;false;;2021-05-15 03:00:00;vdb-deliciasdavovo;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874c34e072cc00214db36e;false;;2021-05-15 03:00:00;vdb-vanillaporellen;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874c57e072cc00214db48c;false;;2021-05-15 03:00:00;vdb-notadoce;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874c78e072cc00214db4ef;false;;2021-05-15 03:00:00;vdb-casaathenas;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874c95e072cc00214db524;false;;2021-05-15 03:00:00;vdb-tartarellicakes;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874cc6e072cc00214db5bb;false;;2021-05-15 03:00:00;vdb-jukcake;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874ce4e072cc00214db646;false;;2021-05-15 03:00:00;vdb-littlesweet;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874d01e072cc00214db652;false;;2021-05-15 03:00:00;vdb-liorconfeitaria;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874d1be072cc00214db68d;false;;2021-05-15 03:00:00;vdb-chocolait;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874d49e072cc00214db6fa;false;;2021-05-15 03:00:00;vdb-caroliciasconfeitaria;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874d78e072cc00214db751;false;;2021-05-15 03:00:00;vdb-bolovoalzira ;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874d99e072cc00214db804;false;;2021-05-15 03:00:00;vdb-ohanabolos;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874dc2e072cc00214db9e9;false;;2021-05-15 03:00:00;vdb-deliciasnopote;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874e02e072cc00214dbd06;false;;2021-05-15 03:00:00;vdb-jeconfeitaria;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874e22e072cc00214dbe15;false;;2021-05-15 03:00:00;vdb-cherrylove;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874e43e072cc00214dbe82;false;;2021-05-15 03:00:00;vdb-sweetmaker;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874e66e072cc00214dbed7;false;;2021-05-15 03:00:00;vdb-amantissimo;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874e82e072cc00214dbee7;false;;2021-05-15 03:00:00;vdb-bolosbelinha;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874ea6e072cc00214dbf28;false;;2021-05-15 03:00:00;vdb-qumbedoces;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874ec6e072cc00214dbfdd;false;;2021-05-15 03:00:00;vdb-natycakes ;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874eebe072cc00214dc082;false;;2021-05-15 03:00:00;vdb-deliciasdalili;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874f0be072cc00214dc09a;false;;2021-05-15 03:00:00;vdb-comidavegana;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874f38e072cc00214dc0ab;false;;2021-05-15 03:00:00;vdb-dolcelola;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874f74e072cc00214dc1c0;false;;2021-05-15 03:00:00;vdb-ateliertalitarizato;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874f99e072cc00214dc236;false;;2021-05-15 03:00:00;vdb-docescarolpillon;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874fb5e072cc00214dc2b4;false;;2021-05-15 03:00:00;vdb-veganpoint;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60874fd9e072cc00214dc32b;false;;2021-05-15 03:00:00;vdb-lespetitscupcakes;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60875000e072cc00214dc380;false;;2021-05-15 03:00:00;vdb-petbrooklin;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
6087501fe072cc00214dc3a1;false;;2021-05-15 03:00:00;vdb-boradebrownie;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60875042e072cc00214dc3bc;false;;2021-05-15 03:00:00;vdb-cristalazul;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
60875078e072cc00214dc3da;false;;2021-05-15 03:00:00;vdb-lellascakes;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
608750a9e072cc00214dc4e4;false;;2021-05-15 03:00:00;vdb-hoerners;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
608750c9e072cc00214dc557;false;;2021-05-15 03:00:00;vdb-silvinhasdoces;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
608750e8e072cc00214dc5c3;false;;2021-05-15 03:00:00;vdb-chocolatedeouro;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
6087510be072cc00214dc670;false;;2021-05-15 03:00:00;vdb-ferreirareimão;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
6087512de072cc00214dc7e0;false;;2021-05-15 03:00:00;vdb-ebrig;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;13;18;400.0;;30.0;;
60875150e072cc00214dc821;false;;2021-05-15 03:00:00;vdb-bananaurbana;false;false;70;2021-04-26 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-19;;;;;30.0;;
6087e3a52aeb8a0021a1e592;false;;2021-04-28 03:00:00;zap40;false;false;50;2021-04-27 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-1;19;52;3465.73;40;;;
60885f462aeb8a0021a3f8ad;false;199;2022-04-27 03:00:00;valecompra-sa01;false;false;;2021-04-27 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-365;;1;199.0;;199.0;1;1
608861912aeb8a0021a406ee;false;;2021-04-29 03:00:00;sms40;false;false;80;2021-04-28 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-1;8;18;720.0;;40.0;;
608868af2aeb8a0021a41773;false;69;2022-04-27 03:00:00;valecompra-sd01;false;false;;2021-04-27 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-365;;1;69.0;;69.0;1;1
60886c212aeb8a0021a44c04;false;69;2022-04-27 03:00:00;valecompra-sd02;false;false;;2021-04-27 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-365;;;;;69.0;1;1
608960f72edde70021b09fdd;false;;2021-04-30 03:00:00;cupomdobrunoneves;true;false;50;2021-04-28 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-2;1;1;96.63;40;;;
608964722edde70021b0a948;false;;2021-04-30 03:00:00;cupomdaglaucia01;true;false;50;2021-04-28 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-2;;;;;15.0;;
6089677a2edde70021b0b8ec;false;;2021-04-30 03:00:00;cupomdacris;true;false;50;2021-04-28 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-2;1;1;0.0;;15.0;;
608969e82edde70021b0c7b4;false;;2021-04-30 03:00:00;cupomdamariajose;true;false;50;2021-04-28 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-2;;;;;15.0;;
6089783d2edde70021b0f816;false;;2021-05-15 03:00:00;vdb-concettualecake;false;false;70;2021-04-28 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-17;;;;;30.0;;
60898b9a2edde70021b14966;false;;2021-04-30 03:00:00;SOGRADOCE;true;false;50;2021-04-28 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-2;2;11;496.93999999999994;20;;;
60899aa42edde70021b1929f;false;;2021-04-30 03:00:00;cupomdaodete ;true;false;50;2021-04-28 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-2;;;;;15.0;;
6089a1e12edde70021b20ea1;false;;2021-04-30 03:00:00;cupomdofrancisco01;true;false;50;2021-04-28 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-2;;;;40;;;
6089a4692edde70021b218f3;false;;2021-04-30 03:00:00;cupomdodanielthales;true;false;50;2021-04-28 03:00:00;ACTIVE;PERCENT_DISCOUNT;PLATFORM;-2;;;;40;;;
6089b8112edde70021b28276;false;;2021-04-30 03:00:00;cupomdapatriciasantos;true;false;50;2021-04-28 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-2;;;;;15.0;;
6089ba7d2edde70021b28c00;false;;2021-04-30 03:00:00;cupomdasandrasilva;true;false;50;2021-04-28 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-2;;;;;15.0;;
6089c1b22edde70021b2b968;false;;2021-04-30 03:00:00;cupomdasarich;true;false;50;2021-04-28 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-2;;;;;15.0;;
6089c9ff2edde70021b2e318;false;;2021-04-30 03:00:00;clinicaveterinaria;true;false;50;2021-04-28 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-2;;;;;15.0;;
6089cfd32edde70021b3035f;false;129;2022-04-28 03:00:00;valecompra-rg01;false;false;;2021-04-28 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-365;;;;;129.0;1;1
608ab0d482095f00216eae74;false;;2021-04-30 03:00:00;carolalves;true;false;50;2021-04-29 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-1;;;;;15.0;;
608abcfd82095f00216ecd2c;false;;2021-04-30 03:00:00;sms30;true;false;100;2021-04-29 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-1;;3;63.79;;10.0;;
608ac36382095f00216edfe1;false;;2021-04-30 03:00:00;smsquintou;false;false;60;2021-04-29 03:00:00;ACTIVE;FIXED_DISCOUNT;PLATFORM;-1;4;6;180.0;;30.0;;
