id_produto;id_fornecedor;id_disconto;id_tipo;nome;ativo;aprovado;arquivado;entregavel;recuperavel;tempo_preparacao_minutos;avaliacao_media
5fbbf7df7aaa5b0021eadb4f;5f86fc9008816800215917fe;;5f518a38a4a5fbed86099758;Rocambole de chocolate decorado com frutas vermelhas;True;False;False;True;True;1451.0;0.0
5fbc06277aaa5b0021eb5651;5f86fc9008816800215917fe;;5f518a26a4a5fbed86099757;Bolo de maça;True;False;False;True;True;2100.0;0.0
5fbc08b97aaa5b0021eb6669;5f86fc9008816800215917fe;;5f518a26a4a5fbed86099757;Bolo iorgute com limão;True;False;False;True;True;1502.0;0.0
5fbc153b7aaa5b0021ebcddb;5f86fc9008816800215917fe;;5f518a38a4a5fbed86099758;Bolo naked cake frutas vermelhas;True;False;False;True;True;1740.0;0.0
5fbc17ab7aaa5b0021ebe0d4;5f86fc9008816800215917fe;;5f518a38a4a5fbed86099758;Bolo festa poderoso chefinho;True;False;False;True;False;3240.0;0.0
5fbc1a907aaa5b0021ec0e6f;5f86fc9008816800215917fe;;5f518a38a4a5fbed86099758;Bolo no pote festa;True;False;False;True;False;1860.0;0.0
5fbc2f937aaa5b0021ec9799;5f6cd435455f7d0021af7ca5;;5f518a38a4a5fbed86099758;Bolo prestígio - vegano, sem glúten, sem lácteos;True;True;False;True;False;3842.0;0.0
5fbd173d7aaa5b0021efd0fc;5f627b7039bc920021e3d2d5;;5f518aaba4a5fbed86099762;Panettone artesanal red ninho;True;False;False;True;False;2321.0;0.0
5fbd18047aaa5b0021efd4a1;5f627b7039bc920021e3d2d5;;5f518aaba4a5fbed86099762;Panettone artesanal red velvet;True;False;False;True;False;2636.0;0.0
5fbd189f7aaa5b0021efd7d6;5f627b7039bc920021e3d2d5;;5f518aaba4a5fbed86099762;Panettone artesanal nutella;True;False;False;True;False;2342.0;0.0
5fbd430a92c86d0021e8dea3;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo mousse de leite ninho 500 gr + 15 docinhos (até 5 pessoas);True;True;False;True;True;0.0;0.0
5fbd4f9f92c86d0021e963f5;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo mousse de leite ninho 1 kg + 25 docinhos (até 10 pessoas);True;True;False;True;True;0.0;5.0
5fbd5af85da74a0021e42ac6;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo mousse de leite ninho 1,5 kg + 40 docinhos (até 15 pessoas);True;True;False;True;True;0.0;0.0
5fbd5cd85da74a0021e43580;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo mousse de leite ninho 2kg + 100 docinhos (até 25 pessoas);True;True;False;True;True;0.0;0.0
5fbd60875da74a0021e44a9a;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Bolo mousse de leite ninho 3,5 kg + 150 docinhos (até 40 pessoas);True;True;False;True;True;0.0;0.0
5fbd62615da74a0021e453c1;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo mousse de leite ninho 4 kg + 200 docinhos (até 50 pessoas);True;True;False;True;True;0.0;0.0
5fbd6aab5da74a0021e4a033;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo brigadeiro misto 500 gr + 15 docinhos (até 5 pessoas);True;True;False;True;True;0.0;5.0
5fbd6caf5da74a0021e4b848;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo brigadeiro misto 1 kg + 25 docinhos (ate 10 pessoas);True;True;False;True;True;0.0;0.0
5fbd6df95da74a0021e4d3d8;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo brigadeiro misto 1,5 kg + 40 docinhos (ate 15 pessoas);True;True;False;True;True;0.0;0.0
5fbd89055da74a0021e5b764;5f5a8be1ccc6c40021a8185f;;5f518a38a4a5fbed86099758;Bolo merengue de morango;True;True;False;True;True;1414.0;0.0
5fbd8bab5da74a0021e5cb2e;5f5a8be1ccc6c40021a8185f;;5f518a38a4a5fbed86099758;Bolo merengue de abacaxi;True;True;False;True;True;1438.0;0.0
5fbd8fec5da74a0021e5f3a8;5f5a8be1ccc6c40021a8185f;;607456e5d13c1516e183d9e2;Maçã do amor;True;True;False;True;True;1882.0;0.0
5fbd91475da74a0021e5fd5c;5f5a8be1ccc6c40021a8185f;;5f518a38a4a5fbed86099758;Bolo prestígio;True;True;False;True;True;1625.0;0.0
5fbd92dd5da74a0021e60d37;5f5a8be1ccc6c40021a8185f;;5f518a38a4a5fbed86099758;Bolo de brigadeiros com morangos;True;True;False;True;True;1742.0;0.0
5fbe58265da74a0021e9813a;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo brigadeiro misto 2kg + 100 docinhos (ate 25 pessoas);True;True;False;True;True;0.0;0.0
5fbe59bd5da74a0021e9861a;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo brigadeiro misto 3,5 kg + 150 docinhos (até 40 pessoas);True;True;False;True;True;0.0;0.0
5fbe5be25da74a0021e9943c;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo brigadeiro misto 4 kg + 200 docinhos (até 50 pessoas);True;True;False;True;True;0.0;0.0
5fbe60665da74a0021e9b976;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo churros 500 gr + 15 docinhos (até 5 pessoas);True;True;False;True;True;0.0;5.0
5fbe61db5da74a0021e9c332;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo churros 1 kg + 25 docinhos (até 10 pessoas);True;True;False;True;True;0.0;0.0
5fbe658f5da74a0021e9e691;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo churros 1,5 kg + 40 docinhos (até 15 pessoas);True;True;False;True;True;0.0;5.0
5fbe68dd5da74a0021e9f975;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo churros 2 kg + 100 docinhos (até 25 pessoas);True;True;False;True;True;0.0;0.0
5fbe6d425da74a0021ea13f5;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo churros 3,5 kg + 150 docinhos (até 40 pessoas);True;True;False;True;True;0.0;0.0
5fbe70505da74a0021ea2e77;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo churros 4 kg + 200 docinhos (até 50 pessoas);True;True;False;True;True;0.0;0.0
5fbe74735da74a0021ea526e;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo tentação raspas 500 gr + 15 docinhos (até 5 pessoas);True;True;False;True;True;0.0;5.0
5fbe76db5da74a0021ea6e58;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo tentação raspas 1 kg + 25 docinhos (até 10 pessoas);True;True;False;True;True;0.0;0.0
5fbe7a4b5da74a0021ea805d;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo tentação raspas 1,5 kg + 40 docinhos (até 15 pessoas);True;True;False;True;True;0.0;0.0
5fbe7cdf5da74a0021ea8ebd;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo tentação raspas 2 kg + 100 docinhos (até 25 pessoas);True;True;False;True;True;0.0;0.0
5fbe7f1e5da74a0021ea99b0;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo tentação raspas 3,5 kg + 150 docinhos (até 40 pessoas);True;True;False;True;True;0.0;0.0
5fbe81495da74a0021eaa0af;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo tentação raspas 4 kg + 200 docinhos (até 50 pessoas);True;True;False;True;True;0.0;0.0
5fbe84295da74a0021eab947;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo brigadeiro belga 500 gr + 15 docinhos (até 05 pessoas);True;True;False;True;True;0.0;5.0
5fbe87f35da74a0021eaca59;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo brigadeiro belga 1 kg + 25 docinhos (até 10 pessoas);True;True;False;True;True;0.0;5.0
5fbe8b585da74a0021eaf276;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo brigadeiro belga 1,5 kg + 40 docinhos (até 15 pessoas);True;True;False;True;True;0.0;0.0
5fbe8ed55da74a0021eb1563;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo brigadeiro belga 2 kg + 100 docinhos (até 25 pessoas);True;True;False;True;True;0.0;5.0
5fbe92c45da74a0021eb39b9;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo brigadeiro belga 3,5 kg + 150 docinhos (até 40 pessoas);True;True;False;True;True;0.0;0.0
5fbea0205da74a0021ebc90c;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo brigadeiro belga 4 kg + 200 docinhos (até 50 pessoas);True;True;False;True;True;0.0;0.0
5fbea6e55da74a0021ebf33c;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo mousse de chocolate com morango 1 kg + 25 docinhos (até 10 pessoas);True;True;False;True;True;0.0;0.0
5fbeacb75da74a0021ec16cc;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo mousse de chocolate com morango 1,5 kg + 40 docinhos (até 15 pessoas);True;True;False;True;True;0.0;0.0
5fbeb0765da74a0021ec406f;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo mousse de chocolate com morango 2 kg + 100 docinhos (até 25 pessoas);True;True;False;True;True;0.0;0.0
5fbeb2091c97050021f9480c;5f5bfb14b8742200213bda2b;;5f518abba4a5fbed86099763;Caixa com barra chocolate recheada com brigadeiro de frutas vermelhas e 4 doces gourmets;True;True;False;True;False;3420.0;0.0
5fbeb2ee1c97050021f94eaf;5f6a560c5e1816002176105d;;5f518a85a4a5fbed8609975d;Kit festa - bolo mousse de chocolate com morango 3,5 kg + 150 docinhos (até 40 pessoas);True;True;False;True;True;0.0;0.0
5fbed4f27dcc570021f2329e;5f62842739bc920021e3d2da;;5f518aaba4a5fbed86099762;Nakedtone;True;False;True;True;True;4015.0;0.0
5fc011c17dcc570021f93d15;5f6a560c5e1816002176105d;;5f518aaba4a5fbed86099762;Mini panetone trufado de caramelo 180 gr - embalagem caixa simples;True;False;False;True;True;0.0;0.0
5fc011c17dcc570021f93d1f;5f6a560c5e1816002176105d;;5f518aaba4a5fbed86099762;Panetone trufado de caramelo 900 gr - embalagem de celofane;True;False;False;True;True;0.0;0.0
5fc014db7dcc570021f95314;5f6a560c5e1816002176105d;;5f518aaba4a5fbed86099762;Panetone trufado de caramelo salgado 900 gr - embalagem de celofane;True;False;False;True;True;0.0;0.0
5fc01bd17dcc570021f97a56;5f6a560c5e1816002176105d;;5f518aaba4a5fbed86099762;Mini panetone trufado de caramelo salgado 180 gr - embalagem caixa simples;True;False;False;True;True;0.0;0.0
5fc0f74e9ce0e20021fb2e28;5f6a560c5e1816002176105d;;5f518aaba4a5fbed86099762;Mini panetone trufado frutas vermelhas 180 gr - embalagem caixa simples;True;False;False;True;True;0.0;0.0
5fc0f7539ce0e20021fb2f73;5f6a560c5e1816002176105d;;5f518aaba4a5fbed86099762;Panetone trufado frutas vermelhas 900 gr - embalagem de celofane;True;False;False;True;True;0.0;0.0
5fc11d549ce0e20021fc65c8;5f5bfb14b8742200213bda2b;;5f518a38a4a5fbed86099758;Naked cake frutas vermelhas;True;True;False;True;False;2220.0;0.0
5fc11f1a9ce0e20021fc7799;5fab2cd619bbc50021feef1b;;5f518abba4a5fbed86099763;Sensação - mega bombom;False;False;True;True;True;1531.0;0.0
5fae8f884f607a002134d50f;5f627b7039bc920021e3d2d5;;;Produto excluído;;False;True;True;False;;
5fae99c14f607a002134fc0f;5f627b7039bc920021e3d2d5;;5f518a38a4a5fbed86099758;Produto excluído;;False;True;False;False;;
5fae9a2a4f607a002134fce7;5f627b7039bc920021e3d2d5;;5f518a38a4a5fbed86099758;Produto excluído;;False;True;False;False;;
5fac592b4d36ff0021e4c756;5fac544d4d36ff0021e4b782;;5f518a38a4a5fbed86099758;Produto excluído;;False;True;False;False;;
5fae8b354f607a002134c7a2;5f627b7039bc920021e3d2d5;;5f518a38a4a5fbed86099758;Produto excluído;;False;True;False;False;;
5fae8f3c4f607a002134d3c3;5f627b7039bc920021e3d2d5;;5f518a38a4a5fbed86099758;Produto excluído;;False;True;False;False;;
5fc55871d0be0c0021aefc3e;5f62842739bc920021e3d2da;;5f518aaba4a5fbed86099762;Nakedtone red velvet;;False;;True;True;3929.0;
5fc798e2a91cbc0021c0d15a;5fc7970aa91cbc0021c0c62a;;5f518a38a4a5fbed86099758;Bolo sensação;True;True;False;True;True;5410.0;0.0
5fc79985a91cbc0021c0d2bc;5fc7970aa91cbc0021c0c62a;;5f518a38a4a5fbed86099758;Bolo red velvet;True;True;False;True;True;5451.0;0.0
5fc799faa91cbc0021c0d347;5fc7970aa91cbc0021c0c62a;;5f518a38a4a5fbed86099758;Bolo abacaxi;True;True;False;True;True;5369.0;0.0
5fc79adfa91cbc0021c0d432;5fc7970aa91cbc0021c0c62a;;5f518a38a4a5fbed86099758;Bolo kit kat;True;True;False;True;True;5898.0;0.0
5fc79ba9a91cbc0021c0d5df;5fc7970aa91cbc0021c0c62a;;5f518a77a4a5fbed8609975c;Torta holandesa;True;True;False;True;True;5085.0;0.0
5fc79c4fa91cbc0021c0d78e;5fc7970aa91cbc0021c0c62a;;5f518a38a4a5fbed86099758;Bolo unicórnio;True;True;False;True;True;5207.0;0.0
5fc79cdca91cbc0021c0d85b;5fc7970aa91cbc0021c0c62a;;5f518a38a4a5fbed86099758;Bolo doce de leite com nozes;True;True;False;True;True;5573.0;0.0
5fc79dd6a91cbc0021c0dc2e;5fc7970aa91cbc0021c0c62a;;5f518a38a4a5fbed86099758;Glow cake;True;True;False;True;True;5003.0;0.0
5fc7a02fa91cbc0021c0e272;5fc7970aa91cbc0021c0c62a;;5f518a38a4a5fbed86099758;Bolo suculentas;True;True;False;True;True;5085.0;0.0
5fc7a117a91cbc0021c0e37c;5fc7970aa91cbc0021c0c62a;;5f518a38a4a5fbed86099758;Kit festa;True;True;False;True;True;6386.0;0.0
5fc7c10fa91cbc0021c12abb;5f90ade25418a50021045d18;;5f518a26a4a5fbed86099757;Bolo de chocolate;True;True;False;True;True;376.0;0.0
5fc7c4d9a91cbc0021c13209;5f761cd66ab32d0021e8b98b;;5f518a38a4a5fbed86099758;Naked cake com laka e oreo;True;True;False;True;True;1591.0;0.0
5fc7c7bea91cbc0021c13414;5f761cd66ab32d0021e8b98b;;5f518a38a4a5fbed86099758;"""Naked cake com mini chandon """"edição dia dos namorados""""""";True;True;False;True;True;1534.0;0.0
5fc80aaca91cbc0021c23de2;5f62842739bc920021e3d2da;;5f518aaba4a5fbed86099762;"""Nakedtone red velvet """"panetone""""""";True;False;True;True;True;3726.0;
5fc83cf7a91cbc0021c2d15c;5f6a5c1e5e1816002176108e;;5f60f33b65238f2ce580f493;Biscoitinhos de especiarias;True;False;True;True;True;3929.0;
5fc83dd9a91cbc0021c2d30f;5f6a5c1e5e1816002176108e;;5f518a26a4a5fbed86099757;Bolo natalino;True;False;True;True;True;4189.0;
5fc83e9aa91cbc0021c2d474;5f6a5c1e5e1816002176108e;;5f518a49a4a5fbed86099759;Brigadeiros natalinos;True;False;True;True;True;3900.0;
5fc840f4a91cbc0021c2d7c7;5f6a5c1e5e1816002176108e;;5f518aaba4a5fbed86099762;Chocotone tradicional;True;False;True;True;True;3235.0;
5fc842baa91cbc0021c2d86f;5f6a5c1e5e1816002176108e;;5f518aaba4a5fbed86099762;Chocotone especial;True;False;True;True;True;2340.0;
5fc84365a91cbc0021c2d919;5f6a5c1e5e1816002176108e;;5f518aaba4a5fbed86099762;Chocotone gourmet;True;False;True;True;True;2600.0;
5fc84374a91cbc0021c2d940;5f8e4b1c002de60021d0e3a3;;5f518a38a4a5fbed86099758;Red velvet;True;True;False;True;True;1618.0;0.0
5fc845a8a91cbc0021c2da93;5f6a5c1e5e1816002176108e;;5f518a26a4a5fbed86099757;Caseirinhos;True;False;True;True;True;2773.0;
5fc846ada91cbc0021c2db01;5f6a5c1e5e1816002176108e;;5f518a26a4a5fbed86099757;Caseirinho especial;True;False;True;True;True;3553.0;
5fc8495ba91cbc0021c2dc45;5f6a5c1e5e1816002176108e;;5f518a38a4a5fbed86099758;Bolo em pasta americana;True;False;True;True;True;6557.0;
5fc84acda91cbc0021c2de15;5f6a5c1e5e1816002176108e;;5f518aa4a4a5fbed86099761;Cupcake;True;False;True;True;True;4420.0;
5fc91a2df5dfd7002177ac4a;5f7767b8333d3e0021f11821;;5f518abba4a5fbed86099763;Kit trenzinho de chocolate belga;False;False;True;True;False;2240.0;0.0
5fcc217e1e28f60021280015;5fcc1fe01e28f6002127fde3;;5f518a38a4a5fbed86099758;Bolo;True;False;False;True;True;33.0;
5fce34fbf098ff0021847f4e;5f6e88548c135d00214d40fb;;5f518aaba4a5fbed86099762;Panetone decorado;True;False;True;True;True;2560.0;0.0
5fce373df098ff0021848101;5f6e88548c135d00214d40fb;;5f518aa4a4a5fbed86099761;Cupcake decorado natal;True;False;True;True;True;2396.0;0.0
5fce5ea91ad184002197d929;5f60ef0070be91002137ebba;;5f518aaba4a5fbed86099762;Chocotone recheados 800grs;True;False;True;False;False;231.0;0.0
5fce6c001ad184002197e87c;5fab2cd619bbc50021feef1b;;5f518a26a4a5fbed86099757;Pudim;True;True;False;True;True;1820.0;0.0
5fce74b41ad1840021980c1c;5f63c4f5b47ff900210864c1;;5f518aaba4a5fbed86099762;Dadinhos de chocotone 800g;True;False;True;True;True;0.0;
5fce75291ad1840021980d39;5f63c4f5b47ff900210864c1;;5f518aaba4a5fbed86099762;Dadinhos de chocotone 400g;True;False;True;True;True;0.0;
5fce75b11ad1840021980e81;5f63c4f5b47ff900210864c1;;5f518aaba4a5fbed86099762;Dadinhos de chocotone 250g;True;False;True;True;True;0.0;
5fce75f81ad1840021980f95;5f63c4f5b47ff900210864c1;;5f518aaba4a5fbed86099762;Dadinhos de chocotone 220g;True;False;True;True;True;0.0;
5fce76451ad18400219810a1;5f63c4f5b47ff900210864c1;;5f518abba4a5fbed86099763;Dragê natalino;True;False;True;True;True;0.0;
5fceb6201ad184002198a0f2;5f6a678e5e181600217613fc;;5f518abba4a5fbed86099763;Trufa de conhaque e café;False;False;True;True;False;99.0;0.0
5fcefc411ad184002198f735;5f627d2239bc920021e3d2d7;;5f518a77a4a5fbed8609975c;Torta de limão siciliano;True;True;True;True;True;2250.0;0.0
5fcf01cd1ad184002198f9c3;5f627d2239bc920021e3d2d7;;5f518a77a4a5fbed8609975c;Torta gingerbread;True;True;True;True;True;2190.0;0.0
5fcf07a51ad184002198fac9;5f627d2239bc920021e3d2d7;;5f518a63a4a5fbed8609975b;Guirlanda de frutas vermelhas;True;True;True;True;True;2520.0;0.0
5fcf09a71ad184002198fbd4;5f627d2239bc920021e3d2d7;;5f518a63a4a5fbed8609975b;Guirlanda de nozes;True;True;True;True;True;2220.0;0.0
5fcf102f1ad18400219900db;5f627d2239bc920021e3d2d7;;5f518a38a4a5fbed86099758;Red velvet;True;True;True;True;True;3660.0;0.0
5fcf22d51ad1840021990df5;5f627d2239bc920021e3d2d7;;5f518a38a4a5fbed86099758;Bolo tiramisu;True;True;True;True;True;3780.0;0.0
5fcfb9edc8d4e300215653ae;5f5bc310b8742200213bda1d;;5f60f33b65238f2ce580f493;Pote casadinho doce de leite;True;True;True;True;True;2329.0;0.0
5fcfba6bc8d4e30021565520;5f5bc310b8742200213bda1d;;5f60f33b65238f2ce580f493;Pote goiabinha;True;True;True;True;True;2301.0;0.0
5fcfbc1fc8d4e3002156577b;5f5bc310b8742200213bda1d;;5f518abba4a5fbed86099763;Canudo wafer coberto com chocolate ao leite;True;True;True;True;True;1680.0;0.0
5fcfbd22c8d4e30021566158;5f5bc310b8742200213bda1d;;5f518abba4a5fbed86099763;Pão de mel;True;True;True;True;True;2584.0;0.0
5fcfbe53c8d4e300215662a4;5f5bc310b8742200213bda1d;;5f518a49a4a5fbed86099759;Brigadeiro natal;True;True;True;True;True;2781.0;0.0
5fcfbf2fc8d4e3002156636a;5f5bc310b8742200213bda1d;;5f518abba4a5fbed86099763;Pastilha de chocolate;True;True;True;True;True;2612.0;0.0
5fcfc02dc8d4e30021566455;5f5bc310b8742200213bda1d;;5f518a77a4a5fbed8609975c;Brownie;True;True;True;True;True;2273.0;0.0
5fcfe266c8d4e3002156b55f;5f737847a2a8da00217ef9f7;;5f518a77a4a5fbed8609975c;Torta festiva de pera;True;True;False;True;True;2209.0;0.0
5fcfe4c3c8d4e3002156ba96;5f737847a2a8da00217ef9f7;;5f518a77a4a5fbed8609975c;Torta crocante de chocolate e nozes;True;True;False;True;True;2426.0;0.0
5fcfea3cc8d4e3002156d462;5f737847a2a8da00217ef9f7;;5f518aaba4a5fbed86099762;Chocotone de brigadeiro rosa (nesquik);True;False;False;True;True;2233.0;0.0
5fcfeef1c8d4e3002156dd4a;5f737847a2a8da00217ef9f7;;5f518aaba4a5fbed86099762;Chocotone fudge;True;False;False;True;True;2353.0;
5fcfeff1c8d4e3002156e31a;5f737847a2a8da00217ef9f7;;5f518aaba4a5fbed86099762;Chocotone de ovomaltine;True;False;False;True;True;2859.0;
5fcff398c8d4e3002156e977;5f737847a2a8da00217ef9f7;;5f518a85a4a5fbed8609975d;Kit confeiteiro de natal;True;False;False;True;True;2498.0;
5fd01403c8d4e3002157141c;5f616dee39bc920021e3d1eb;;5f518a26a4a5fbed86099757;Bolo cookie red velvet;True;True;False;True;True;95.0;0.0
5fd01b58c8d4e30021572620;5f616dee39bc920021e3d1eb;;5f518a77a4a5fbed8609975c;Palha italiana com recheio de brigadeiro belga;True;True;False;True;True;1527.0;0.0
5fd020e8c8d4e30021573536;5f72831fe751dd0021079f3a;;5f518a49a4a5fbed86099759;Bem natalinos;True;True;False;True;True;13945.0;0.0
5fd02508c8d4e300215744fa;5fa96265345ef200210bcd71;;5f518aaba4a5fbed86099762;Panetone recheado 650gr;True;True;True;True;True;2224.0;0.0
5fd02cd9c8d4e30021575b41;5f616dee39bc920021e3d1eb;;5f518a26a4a5fbed86099757;Bolo cookie especial de natal;True;False;True;True;True;895.0;0.0
5fd03030c8d4e30021575f87;5f765eac6ab32d0021e8c9b3;;5f518aaba4a5fbed86099762;Panetone recheado;True;False;False;True;True;7177.0;
5fd0317ac8d4e300215760ac;5f765eac6ab32d0021e8c9b3;;5f518aaba4a5fbed86099762;Mini panetone recheado;True;False;False;True;True;6583.0;
5fd032e2c8d4e300215761da;5f765eac6ab32d0021e8c9b3;;5f518a49a4a5fbed86099759;Caixinha de brigadeiros;True;False;False;True;True;7543.0;
5fd03779c8d4e300215766f6;5f72831fe751dd0021079f3a;;5f518a49a4a5fbed86099759;Especial de natal - bem natalinos na caixa;True;True;False;True;True;14054.0;0.0
5fd04096c8d4e30021576db5;5f72831fe751dd0021079f3a;;5f518a49a4a5fbed86099759;Baby natalinos no saquinho;True;True;False;True;True;14118.0;0.0
5fd042e3c8d4e30021576ed9;5f72831fe751dd0021079f3a;;5f518a49a4a5fbed86099759;Especial de natal- cartão com baby natalino;True;True;False;True;True;14400.0;0.0
5fd0dd7cc8d4e30021580d4f;5f72831fe751dd0021079f3a;;5f518a38a4a5fbed86099758;Bolo bem natalino;True;True;False;True;True;13930.0;0.0
5fd104fba1559b002147afe9;5fab73b24d36ff0021e31606;;5f518a26a4a5fbed86099757;Bolo de limão com iogurte e cobertura;True;False;False;True;False;1824.0;0.0
5fd106dfa1559b002147c6a8;5fab73b24d36ff0021e31606;;5f518aaba4a5fbed86099762;Bolotone;True;False;False;True;False;2496.0;0.0
5fd12b88a1559b00214861bc;5f6cd435455f7d0021af7ca5;;5f518a77a4a5fbed8609975c;Taça lemon berry (com açúcar demerara orgânico);True;False;False;True;False;4246.0;0.0
5fd12e55a1559b0021486c08;5f6cd435455f7d0021af7ca5;;5f518a77a4a5fbed8609975c;Taça lemon berry (zero açúcar);True;False;False;True;False;4911.0;0.0
5fd13a59a1559b00214895ff;5f6a50fd5e18160021761058;;5f518aaba4a5fbed86099762;Panetones /chocotones com fermentação natural;True;False;True;True;True;2744.0;0.0
5fd14c42a1559b0021491513;5f6a50fd5e18160021761058;;5f518aaba4a5fbed86099762;Panetone/ chocotone de leite ninho com nutella;True;False;True;True;True;2363.0;0.0
5fd23367a1559b00214a6800;5f72831fe751dd0021079f3a;;5f518a49a4a5fbed86099759;Biscoitinhos de estrelas;True;True;False;True;True;13685.0;0.0
5fd24b04a6c0cc002171d170;5f72831fe751dd0021079f3a;;5f518a49a4a5fbed86099759;Biscoitinhos diversos ou baby bem natalinos no copo.;True;True;False;True;True;13772.0;0.0
5fd24dcba6c0cc002171dbaf;5f72831fe751dd0021079f3a;;5f518a49a4a5fbed86099759;Esfera natalina;True;True;False;True;True;14400.0;0.0
5fd26c64a6c0cc0021722f04;5f584189fc58110021464422;;5f518aaba4a5fbed86099762;Moça® panettone autêntico;True;False;False;True;False;376.0;0.0
5fd2714ba6c0cc0021723528;5f584189fc58110021464422;;5f518aaba4a5fbed86099762;Moça® panettone palha italiana;True;False;False;True;False;347.0;0.0
5fd273aaa6c0cc0021723a3b;5f584189fc58110021464422;;5f518aaba4a5fbed86099762;Moça® panettone pureza de coco;True;False;False;True;False;347.0;0.0
5fd2758aa6c0cc0021723d99;5f584189fc58110021464422;;5f518a77a4a5fbed8609975c;Moça® segredos do bosque natalino;True;False;False;True;False;1415.0;0.0
5fd277d8a6c0cc002172443c;5f584189fc58110021464422;;5f518a38a4a5fbed86099758;Moça® tapete vermelho natalino;True;False;False;True;False;1415.0;0.0
5fd2c8bea6c0cc002172f991;5f627d2239bc920021e3d2d7;;5f518a49a4a5fbed86099759;Brigadeiros tradicionais;True;True;True;True;True;2224.0;0.0
5fd2cb26a6c0cc002172fc80;5f627d2239bc920021e3d2d7;;5f518a49a4a5fbed86099759;Brigadeiros de ninho;True;True;True;True;True;2629.0;0.0
5fd2ccbea6c0cc002172ff6f;5f627d2239bc920021e3d2d7;;5f518a49a4a5fbed86099759;Brigadeiros de côco;True;True;True;True;True;2282.0;0.0
5fd2dd11a6c0cc0021730f2f;5f627d2239bc920021e3d2d7;;5f518a49a4a5fbed86099759;Brigadeiros meio amargo;True;True;True;True;True;2282.0;0.0
5fd398205317d40021781e11;5f60ef0070be91002137ebba;;5f518a38a4a5fbed86099758;Bolo kinder bueno;False;False;True;False;False;462.0;0.0
5fd399475317d4002178252e;5fb57c11aaf0990021ab190d;;5f6a668b1b549e6bc9f3357f;Pudim de coco com frutas vermelhas;True;True;False;True;True;1889.0;0.0
5fd39ba25317d40021782aed;5f60ef0070be91002137ebba;;5f518a38a4a5fbed86099758;Bolo floresta negra;True;False;False;False;False;491.0;0.0
5fd39c9d5317d40021782c8b;5f60ef0070be91002137ebba;;5f518a38a4a5fbed86099758;Bolo naked prestígio;True;False;False;False;False;491.0;0.0
5fd39d215317d40021782e03;5fb57c11aaf0990021ab190d;;5f6a668b1b549e6bc9f3357f;Pudim bananota;True;True;False;True;True;1437.0;0.0
5fd3c0a25317d40021789d64;5fb57c11aaf0990021ab190d;;607456e5d13c1516e183d9e2;Geladinho gourmet de maracujá;True;True;False;True;True;1528.0;0.0
