id_pagamento_fornecedor;id_ordem;id_fornecedor;status
5ff53259235de4002175de9d;5ff5282c235de4002175d8aa;5fab73b24d36ff0021e31606;PENDING
5ff5bcb3235de400217644d7;5ff5bc78235de4002176447d;5f6a560c5e1816002176105d;PENDING
5ff5d593235de400217671dd;5ff5d34b235de40021766fa2;5f584189fc58110021464422;PENDING
5ff5ee05235de4002176a5c6;5ff5ec9b235de4002176a2e2;5f6a560c5e1816002176105d;PENDING
5ff6013f235de4002176c519;5ff60036235de4002176c3f3;5f63c4f5b47ff900210864c1;PENDING
5ff633c4d73d5200216e8ccf;5ff6210dd73d5200216e6ed0;5f63c4f5b47ff900210864c1;PENDING
5ff633d4d73d5200216e8cde;5ff6210dd73d5200216e6ed0;5f63c4f5b47ff900210864c1;PENDING
5ff63472d73d5200216e8e4d;5ff6210dd73d5200216e6ed0;5f63c4f5b47ff900210864c1;PENDING
5ff634c5d73d5200216e8e7e;5ff6210dd73d5200216e6ed0;5f63c4f5b47ff900210864c1;PENDING
5ff66d93d73d5200216ec68f;5ff66741d73d5200216ec18a;5f6a560c5e1816002176105d;PENDING
5ff674e9d73d5200216ecce8;5ff6732ed73d5200216ecc10;5f6a560c5e1816002176105d;PENDING
5ff6f84ad73d5200216f076d;5ff6f7abd73d5200216f070d;5f63c4f5b47ff900210864c1;PENDING
5ff7021dd73d5200216f0d42;5ff7019fd73d5200216f0cf2;5f63c4f5b47ff900210864c1;PENDING
5ff7023ad73d5200216f0d59;5ff7019fd73d5200216f0cf2;5f63c4f5b47ff900210864c1;PENDING
5ff702a2d73d5200216f0d8e;5ff7019fd73d5200216f0cf2;5f63c4f5b47ff900210864c1;PENDING
5ff704a3d73d5200216f0fa1;5ff70472d73d5200216f0f6d;5f63c4f5b47ff900210864c1;PENDING
5ff70751d73d5200216f119a;5ff70472d73d5200216f0f6d;5f63c4f5b47ff900210864c1;PENDING
5ff74abbd73d5200216f6750;5ff749a9d73d5200216f66a3;5f584189fc58110021464422;PENDING
5ff76355c2b41b0021f6c20d;5ff76276c2b41b0021f6c08c;5f627b7039bc920021e3d2d5;PENDING
5ff771dac2b41b0021f6d10f;5ff76da8c2b41b0021f6cacf;5f63c4f5b47ff900210864c1;PENDING
5ff7753cc2b41b0021f6d557;5ff76da8c2b41b0021f6cacf;5f63c4f5b47ff900210864c1;PENDING
5ff78a46c2b41b0021f6e491;5ff76da8c2b41b0021f6cacf;5f63c4f5b47ff900210864c1;PENDING
5ff79809c2b41b0021f6ee91;5ff79756c2b41b0021f6ee36;5f584189fc58110021464422;PENDING
5ff8554bc2b41b0021f77109;5ff854dfc2b41b0021f7709c;5f6a560c5e1816002176105d;PENDING
5ff865cbc2b41b0021f7886e;5ff85c68c2b41b0021f7768f;5f63c4f5b47ff900210864c1;PENDING
5ff86913c2b41b0021f78f98;5ff70472d73d5200216f0f6d;5f63c4f5b47ff900210864c1;PENDING
5ff87517c2b41b0021f7a678;5ff8738ec2b41b0021f7a437;5f63c4f5b47ff900210864c1;PENDING
5ff880d1c2b41b0021f7b3c8;5ff87f31c2b41b0021f7afc9;5f6a560c5e1816002176105d;PENDING
5ff88962c2b41b0021f7c592;5ff4a3a07bebbf0021b563f7;5f6a560c5e1816002176105d;PENDING
5ff88baac2b41b0021f7c771;5ff888ccc2b41b0021f7c518;5f6a560c5e1816002176105d;PENDING
5ff8a504c2b41b0021f7f87c;5ff8a43fc2b41b0021f7f620;5f63c4f5b47ff900210864c1;PENDING
5ff8b1c3c2b41b0021f81881;5ff8b114c2b41b0021f81795;5f6a560c5e1816002176105d;PENDING
5ff8f7d2f0a0b100217e7d32;5ff8f696f0a0b100217e7c3a;5f63c4f5b47ff900210864c1;PENDING
5ff9191af0a0b100217ea334;5ff9189af0a0b100217ea286;5f6a560c5e1816002176105d;PENDING
5ff91f30f0a0b100217eaaa4;5ff91db0f0a0b100217ea8cf;5f6a560c5e1816002176105d;PENDING
5ff91f57f0a0b100217eaac3;5ff91db0f0a0b100217ea8cf;5f6a560c5e1816002176105d;PENDING
5ff91f5cf0a0b100217eaace;5ff91db0f0a0b100217ea8cf;5f6a560c5e1816002176105d;PENDING
5ff91f64f0a0b100217eaae9;5ff91db0f0a0b100217ea8cf;5f6a560c5e1816002176105d;PENDING
5ff91f85f0a0b100217eab18;5ff91db0f0a0b100217ea8cf;5f6a560c5e1816002176105d;PENDING
5ff91fabf0a0b100217eab33;5ff91db0f0a0b100217ea8cf;5f6a560c5e1816002176105d;PENDING
5ff979fef0a0b100217ed881;5ff9776ff0a0b100217ed50f;5f734430e751dd002107a697;PENDING
5ff97a13f0a0b100217ed8a7;5ff9776ff0a0b100217ed50f;5f734430e751dd002107a697;PENDING
5ff97a45f0a0b100217ed8ed;5ff9776ff0a0b100217ed50f;5f734430e751dd002107a697;PENDING
5ff97a5bf0a0b100217ed909;5ff9776ff0a0b100217ed50f;5f734430e751dd002107a697;PENDING
5ff9e634f0a0b100217f2d2b;5ff9e520f0a0b100217f2c30;5f862ff70881680021590029;PENDING
5ff9e868f0a0b100217f2e3d;5ff5fe86235de4002176c025;5f63c4f5b47ff900210864c1;PENDING
5ff9ec79f0a0b100217f317c;5ff9e9b4f0a0b100217f2ed9;5f63c4f5b47ff900210864c1;PENDING
5ffa3a7b2143410021022789;5ffa38ee2143410021022693;5f616dee39bc920021e3d1eb;PENDING
5ffb28a1214341002102a8ca;5ffb280f214341002102a7b2;5f6a50fd5e18160021761058;PENDING
5ffb3ab5214341002102b1f6;5ffb38b0214341002102b124;5f63c4f5b47ff900210864c1;PENDING
5ffb3ab5214341002102b1f5;5ffb37f7214341002102b0b7;5f627b7039bc920021e3d2d5;PENDING
5ffb5bde214341002102c2c1;5ffb5a9f214341002102c243;5f6a560c5e1816002176105d;PENDING
5ffb6ab0214341002102c974;5ffb6968214341002102c88a;5f63c4f5b47ff900210864c1;PENDING
5ffc51b1c590170021585c3c;5ffc493ac590170021585334;5f6a560c5e1816002176105d;PENDING
5ffc6725c590170021586c93;5ffc66c8c590170021586af0;5f5bd45eb8742200213bda26;PENDING
5ffdaf68a7af3c00219b113b;5ffdae87a7af3c00219af7fd;5f6a560c5e1816002176105d;PENDING
5ffdaf7ea7af3c00219b115a;5ffdae87a7af3c00219af7fd;5f6a560c5e1816002176105d;PENDING
5ffde366a7af3c00219b3d2b;5ffd982ca7af3c00219a9c21;5f6a560c5e1816002176105d;PENDING
5ffe2a2b71b9b600216b0a91;5ffe288571b9b600216b084e;5f627b7039bc920021e3d2d5;PENDING
5ffe37c071b9b600216b1adf;5ffe368371b9b600216b1a1d;5f627b7039bc920021e3d2d5;PENDING
5ffe749671b9b600216b517a;5ffe726b71b9b600216b5058;5f6a560c5e1816002176105d;PENDING
5ffe749671b9b600216b5179;5ffe70f571b9b600216b4f9b;5f627b7039bc920021e3d2d5;PENDING
5ffef66971b9b600216bbda7;5ffeeadc71b9b600216ba53b;5fb57c11aaf0990021ab190d;PENDING
5ffef8e371b9b600216bcbb7;5ffef7bb71b9b600216bc51c;5f6a560c5e1816002176105d;PENDING
5fff00ac71b9b600216bd9ca;5fff001371b9b600216bd95a;5f6a560c5e1816002176105d;PENDING
5fff0b8171b9b600216be0be;5fff035b71b9b600216bdb97;5f6a560c5e1816002176105d;PENDING
5fff4af371b9b600216c4716;5fff49af71b9b600216c2f7b;5f5bd45eb8742200213bda26;PENDING
5fff639471b9b600216c66d6;5ffeb96a71b9b600216b848b;5f63c4f5b47ff900210864c1;PENDING
5fff676d71b9b600216c691b;5fff66f471b9b600216c68dc;5f63c4f5b47ff900210864c1;PENDING
5fff80e03096c50021e70033;5fff7f9b3096c50021e6fd98;5f63c4f5b47ff900210864c1;PENDING
5fff80e03096c50021e70032;5fc943b7f5dfd7002178218c;5f63c4f5b47ff900210864c1;PENDING
5fff81513096c50021e700e5;5fff7f9b3096c50021e6fd98;5f63c4f5b47ff900210864c1;PENDING
5fff8ea6fc422f002149fd6d;5fff8d84fc422f002149fbc8;5f6a560c5e1816002176105d;PENDING
5fff8eb3fc422f002149fd88;5fff8d84fc422f002149fbc8;5f6a560c5e1816002176105d;PENDING
5fff8f28fc422f002149fe02;5fff8d84fc422f002149fbc8;5f6a560c5e1816002176105d;PENDING
5fff92d3fc422f00214a09b2;5fff91f8fc422f00214a0814;5f6a560c5e1816002176105d;PENDING
5fffc735fc422f00214a352d;5fffc650fc422f00214a346f;5f6a560c5e1816002176105d;PENDING
5fffc7f0fc422f00214a3580;5fffc650fc422f00214a346f;5f6a560c5e1816002176105d;PENDING
60003d5bfc422f00214a8351;5ffb3083214341002102acf1;5f616dee39bc920021e3d1eb;PENDING
60003e9afc422f00214a8434;5fff91f8fc422f00214a0814;5f6a560c5e1816002176105d;PENDING
60003e9afc422f00214a8435;60003d4cfc422f00214a8327;5f6a560c5e1816002176105d;PENDING
60004882fc422f00214a9871;600046c5fc422f00214a9424;5f63c4f5b47ff900210864c1;PENDING
600059c9fc422f00214aa582;60005463fc422f00214aa22f;5f63c4f5b47ff900210864c1;PENDING
60006934fc422f00214ab464;60006888fc422f00214ab39b;5f6a560c5e1816002176105d;PENDING
600079d3fc422f00214ad4ce;60003bf7fc422f00214a81bd;5f6cd435455f7d0021af7ca5;PENDING
60008531fc422f00214afb57;60008216fc422f00214af62b;5f584189fc58110021464422;PENDING
60009783fc422f00214b36fb;60009657fc422f00214b3399;5f6cd435455f7d0021af7ca5;PENDING
600097fafc422f00214b37f6;60009657fc422f00214b3399;5f6cd435455f7d0021af7ca5;PENDING
6000c205d98bc000210d97d9;6000c159d98bc000210d9709;5f616dee39bc920021e3d1eb;PENDING
6000fba9d98bc000210dd4c6;6000fac9d98bc000210dd440;5f616dee39bc920021e3d1eb;PENDING
6000fc13d98bc000210dd4f3;6000fac9d98bc000210dd440;5f616dee39bc920021e3d1eb;PENDING
6000fe89d98bc000210dd5d0;6000fd2ad98bc000210dd54b;5f6a560c5e1816002176105d;PENDING
60019f48ac574400215eae7e;60019e04ac574400215ead98;5f6a560c5e1816002176105d;PENDING
6001add1ac574400215ebe6d;6001a561ac574400215eb578;5f6a560c5e1816002176105d;PENDING
6001c211ac574400215ed1a4;6001bf16ac574400215ecf5d;5f63c4f5b47ff900210864c1;PENDING
60021c6eac574400215f3633;6000be74fc422f00214b6d0f;5f68bd30805b010021729825;PENDING
60021eeeac574400215f3832;60021d8dac574400215f36da;5ffca29dc59017002158b6dd;PENDING
60023878ac574400215f4cd4;60023726ac574400215f4c27;5f6a560c5e1816002176105d;PENDING
600242c5ac574400215f5e49;60024256ac574400215f5dc8;5f63c4f5b47ff900210864c1;PENDING
6002447bac574400215f5fbd;6002438dac574400215f5edb;5f6a560c5e1816002176105d;PENDING
6002e4622bd01e002147840b;6002e2452bd01e0021478364;5f6a560c5e1816002176105d;PENDING
6002e4d42bd01e0021478424;6002e2452bd01e0021478364;5f6a560c5e1816002176105d;PENDING
6002e5302bd01e0021478447;6002e2452bd01e0021478364;5f6a560c5e1816002176105d;PENDING
6002e5c42bd01e0021478468;6002e2452bd01e0021478364;5f6a560c5e1816002176105d;PENDING
6002e6292bd01e002147847f;6002e2452bd01e0021478364;5f6a560c5e1816002176105d;PENDING
600331272bd01e002147b41a;60032fea2bd01e002147b288;5f5a8be1ccc6c40021a8185f;PENDING
60039a862bd01e002147e276;6003981a2bd01e002147e19f;5f6a560c5e1816002176105d;PENDING
60039a8f2bd01e002147e281;6003981a2bd01e002147e19f;5f6a560c5e1816002176105d;PENDING
60039abc2bd01e002147e290;6003981a2bd01e002147e19f;5f6a560c5e1816002176105d;PENDING
60039ac22bd01e002147e29b;6003981a2bd01e002147e19f;5f6a560c5e1816002176105d;PENDING
60039acc2bd01e002147e2a6;6003981a2bd01e002147e19f;5f6a560c5e1816002176105d;PENDING
60039ade2bd01e002147e2b9;6003981a2bd01e002147e19f;5f6a560c5e1816002176105d;PENDING
60039aeb2bd01e002147e2ca;6003981a2bd01e002147e19f;5f6a560c5e1816002176105d;PENDING
60039afe2bd01e002147e2df;6003981a2bd01e002147e19f;5f6a560c5e1816002176105d;PENDING
60039b092bd01e002147e2ea;6003981a2bd01e002147e19f;5f6a560c5e1816002176105d;PENDING
60039c032bd01e002147e3b4;60039b832bd01e002147e34e;5f6a560c5e1816002176105d;PENDING
60039c092bd01e002147e3c1;60039b832bd01e002147e34e;5f6a560c5e1816002176105d;PENDING
60039c0d2bd01e002147e3d0;60039b832bd01e002147e34e;5f6a560c5e1816002176105d;PENDING
60039d802bd01e002147e491;6003981a2bd01e002147e19f;5f6a560c5e1816002176105d;PENDING
60039d802bd01e002147e492;60039d132bd01e002147e431;5f6a560c5e1816002176105d;PENDING
6004a7b093f8f40021644ec9;6004a61893f8f40021644bfc;5f6a560c5e1816002176105d;PENDING
6004ad7093f8f4002164520b;60024394ac574400215f5ef4;5f6a560c5e1816002176105d;PENDING
6005774252ef67002114e7b8;600575ad52ef67002114e6d6;5f584189fc58110021464422;PENDING
6005774252ef67002114e7b7;6005758d52ef67002114e684;5f584189fc58110021464422;PENDING
6005b6e552ef67002115180e;6005b61352ef67002115173e;5f6a560c5e1816002176105d;PENDING
6005d0c052ef670021152b79;6005cec452ef67002115288d;5f6a50fd5e18160021761058;PENDING
6005d15652ef670021152bc6;6005cfac52ef67002115296e;5f5bd45eb8742200213bda26;PENDING
6005df7152ef67002115427d;6005ddc652ef6700211541c4;5f584189fc58110021464422;PENDING
6005f3ee52ef6700211550cc;6005914b52ef670021150162;5f6a560c5e1816002176105d;PENDING
6005fff552ef670021155667;6005e67d52ef670021154a1d;5f584189fc58110021464422;PENDING
60061a9252ef6700211560f5;6006169e52ef670021155f27;5f6a560c5e1816002176105d;PENDING
60061aa552ef67002115610c;6006169e52ef670021155f27;5f6a560c5e1816002176105d;PENDING
60061ae252ef670021156133;6006169e52ef670021155f27;5f6a560c5e1816002176105d;PENDING
6006c2e20ec26c00212438ee;6006c0e30ec26c0021243780;5ffca29dc59017002158b6dd;PENDING
6006c3bf0ec26c0021243959;6006c0e30ec26c0021243780;5ffca29dc59017002158b6dd;PENDING
6006df9c0ec26c00212495fe;6005abcd52ef670021151312;5f63c4f5b47ff900210864c1;PENDING
6006e1930ec26c0021249c8f;6006e12f0ec26c0021249c07;5f550609cba01d00210ed015;PENDING
6006e39d0ec26c0021249e2d;6006e2b20ec26c0021249d1d;5f63c4f5b47ff900210864c1;PENDING
6007066c0ec26c002124c3c0;600705180ec26c002124be97;5f60ef0070be91002137ebba;PENDING
6007230c0ec26c002124fbdb;6007225e0ec26c002124f9f3;5f63c4f5b47ff900210864c1;PENDING
6007284f0ec26c00212500e1;600727ff0ec26c002125008e;5f6a560c5e1816002176105d;PENDING
6007397a0ec26c00212544ec;600739460ec26c00212543fd;5ffca29dc59017002158b6dd;PENDING
600741d30ec26c00212554ac;60073d870ec26c0021254f2c;5f584189fc58110021464422;PENDING
600741d30ec26c00212554ad;600741380ec26c0021255312;5f6a560c5e1816002176105d;PENDING
600761d60ec26c002125a824;600761250ec26c002125a721;5f584189fc58110021464422;PENDING
60076d500ec26c002125ae3d;60076cd20ec26c002125adc6;5f584189fc58110021464422;PENDING
6007e8bd0ec26c002125eb5a;6007c9280ec26c002125e23d;5f627b7039bc920021e3d2d5;PENDING
6008418d657c0500211e9c81;60084062657c0500211e9a63;5f5a8be1ccc6c40021a8185f;PENDING
60084f7e657c0500211ead47;60084eef657c0500211ea5af;5f63c4f5b47ff900210864c1;PENDING
6008c874657c0500211f2963;60079f1a0ec26c002125d38b;5f6a560c5e1816002176105d;PENDING
6008c91b657c0500211f29b9;6008c777657c0500211f2836;5f63c4f5b47ff900210864c1;PENDING
6008f932657c0500211f540c;6008eef0657c0500211f50e0;5f6a560c5e1816002176105d;PENDING
6008f932657c0500211f540d;6008ef63657c0500211f512b;5f63c4f5b47ff900210864c1;PENDING
600992c60380f8002191309d;6009925a0380f80021913029;5f6a560c5e1816002176105d;PENDING
6009c13c0380f80021916752;6009c04d0380f800219165d8;5f68bd30805b010021729825;PENDING
6009c19e0380f800219167d5;6009c04d0380f800219165d8;5f68bd30805b010021729825;PENDING
6009f4eb0380f800219197a2;60006853fc422f00214ab283;5f63c4f5b47ff900210864c1;PENDING
6009f77e0380f80021919a05;6009f6c20380f8002191992a;5f63c4f5b47ff900210864c1;PENDING
600a3dd30380f8002191db46;600a3c630380f8002191da78;5f616dee39bc920021e3d1eb;PENDING
600ad1637200f30021b077ea;600ad02b7200f30021b0767a;5f63c4f5b47ff900210864c1;PENDING
600ad7a57200f30021b080da;600ad4217200f30021b07a6b;5f63c4f5b47ff900210864c1;PENDING
600b03957200f30021b0ab33;600b02a87200f30021b0a9e3;5f616dee39bc920021e3d1eb;PENDING
600b242f7200f30021b0d637;600a4f020380f8002191e504;5f627b7039bc920021e3d2d5;PENDING
600b46947200f30021b1098e;600b45187200f30021b10842;5f63c4f5b47ff900210864c1;PENDING
600b9c7e7200f30021b1436f;600b9a2f7200f30021b14206;5f6a560c5e1816002176105d;PENDING
600c38a2585faf00216ab183;600c36ac585faf00216ab020;5f6a560c5e1816002176105d;PENDING
600c43e8585faf00216ab810;600c4355585faf00216ab7c5;5f6a560c5e1816002176105d;PENDING
600c48d5585faf00216abc26;600c47eb585faf00216abbc7;5f6a560c5e1816002176105d;PENDING
600c5c6b585faf00216ac4d7;600c5989585faf00216ac39f;5f63c4f5b47ff900210864c1;PENDING
600c5fb9585faf00216ac6d8;600c5dd6585faf00216ac5ab;5f584189fc58110021464422;PENDING
600cbfbb585faf00216b0af0;600cbecc585faf00216b0a6c;5f6a560c5e1816002176105d;PENDING
600cbfbb585faf00216b0aef;600cbd37585faf00216b09a6;5f63c4f5b47ff900210864c1;PENDING
600cbfe4585faf00216b0b1a;600cbd37585faf00216b09a6;5f63c4f5b47ff900210864c1;PENDING
600cbfe4585faf00216b0b1b;600cbecc585faf00216b0a6c;5f6a560c5e1816002176105d;PENDING
600d553e585faf00216b738c;600d51c9585faf00216b72b3;5f6a560c5e1816002176105d;PENDING
600d6a1f53bb7d0021e0808d;600d687753bb7d0021e08003;5f63c4f5b47ff900210864c1;PENDING
600daba153bb7d0021e0ae4c;600daaf853bb7d0021e0adb0;5f63c4f5b47ff900210864c1;PENDING
600ebd7f90a53f002134ed1e;600ebb0590a53f002134ec15;5f6a560c5e1816002176105d;PENDING
600ecae490a53f002134f4d6;600ec93090a53f002134f3a7;5f6a560c5e1816002176105d;PENDING
600ef8aa5dd352002136e4c1;600ef6f367c26000211f94ad;5f761cd66ab32d0021e8b98b;PENDING
600f1e845dd3520021371ce6;600f1d9a5dd3520021371b45;5f5bd45eb8742200213bda26;PENDING
600f55025dd3520021375643;600f51cd5dd35200213753cb;5f63c4f5b47ff900210864c1;PENDING
600f687c5dd3520021375e58;600f63a75dd3520021375c36;5f63c4f5b47ff900210864c1;PENDING
600ffa255dd352002137ac5e;600ff8a95dd352002137ab7a;5f616dee39bc920021e3d1eb;PENDING
60101a3d5dd352002137cf83;6010195c5dd352002137ced6;5f6a560c5e1816002176105d;PENDING
601021805dd352002137d830;601020d05dd352002137d79c;5f63c4f5b47ff900210864c1;PENDING
601024fc5dd352002137dad6;601015da5dd352002137c915;5f6a50fd5e18160021761058;PENDING
601024fc5dd352002137dad7;6010187c5dd352002137ce1d;5f6a50fd5e18160021761058;PENDING
60102b3f5dd352002137de1b;60102aa25dd352002137ddc0;5f627b7039bc920021e3d2d5;PENDING
60102e745dd352002137dfab;601021e95dd352002137d89f;5f6a5c1e5e1816002176108e;PENDING
60104a305dd352002137f2ca;601048ed5dd352002137f1bb;5f6a50fd5e18160021761058;PENDING
60106f26a3ec3900215fd870;60106c0da3ec3900215fcd56;5f6a560c5e1816002176105d;PENDING
60107ba5a3ec3900215ffec8;600f0cb95dd352002136f638;5f6a560c5e1816002176105d;PENDING
601099e6a3ec390021601fbc;60109908a3ec390021601d9a;5f6a560c5e1816002176105d;PENDING
6010a67da3ec390021602bb4;6010a508a3ec390021602ad8;5f584189fc58110021464422;PENDING
6010a742a3ec390021602c51;6010a5c0a3ec390021602b44;5f6a560c5e1816002176105d;PENDING
60115a44a3ec39002160915a;60115939a3ec390021609098;5f6a560c5e1816002176105d;PENDING
60115c8ca3ec39002160937c;60115a82a3ec39002160923f;5f6a560c5e1816002176105d;PENDING
601185d1a3ec39002160b41e;60118331a3ec39002160b27a;5fab2cd619bbc50021feef1b;PENDING
6011bfe36193da0021d4492d;60115a82a3ec39002160923f;5f6a560c5e1816002176105d;PENDING
6011cc356193da0021d45fd4;6011c9426193da0021d45df7;5f63c4f5b47ff900210864c1;PENDING
6011cc5a6193da0021d45fe9;6011c9426193da0021d45df7;5f63c4f5b47ff900210864c1;PENDING
6011ccfb6193da0021d4605c;6011c9426193da0021d45df7;5f63c4f5b47ff900210864c1;PENDING
6011cd1d6193da0021d4606f;6011c9426193da0021d45df7;5f63c4f5b47ff900210864c1;PENDING
6011cd856193da0021d460a7;6011c9426193da0021d45df7;5f63c4f5b47ff900210864c1;PENDING
6011eb3e6193da0021d478a3;6011e7c06193da0021d4762b;5f6a560c5e1816002176105d;PENDING
6012b9786193da0021d51e58;6012b5c76193da0021d516ce;5f63c4f5b47ff900210864c1;PENDING
6012b9be6193da0021d51ed4;6012b9256193da0021d51d7c;5f584189fc58110021464422;PENDING
6012f7a16193da0021d583ca;6012f6c86193da0021d5827d;5f6cd435455f7d0021af7ca5;PENDING
6012f80e6193da0021d584f3;6012f6c86193da0021d5827d;5f6cd435455f7d0021af7ca5;PENDING
6012f9b96193da0021d587fb;6012f6c86193da0021d5827d;5f6cd435455f7d0021af7ca5;PENDING
60131511960f9600213d9269;601313ef960f9600213d8db9;5f6a560c5e1816002176105d;PENDING
60131516960f9600213d9276;601313ef960f9600213d8db9;5f6a560c5e1816002176105d;PENDING
60131522960f9600213d934b;601313ef960f9600213d8db9;5f6a560c5e1816002176105d;PENDING
601317e7960f9600213d97c4;6013064d960f9600213d746b;5f63c4f5b47ff900210864c1;PENDING
60131ec9960f9600213d9fdb;60131da2960f9600213d9e68;5f6a560c5e1816002176105d;PENDING
60132012960f9600213da129;60131b44960f9600213d9c35;5f627b7039bc920021e3d2d5;PENDING
60132282960f9600213da2d8;60131ecf960f9600213d9ff0;5f6a560c5e1816002176105d;PENDING
601329ef960f9600213daa1d;601328d0960f9600213da8ec;5f63c4f5b47ff900210864c1;PENDING
60133669960f9600213db755;60133598960f9600213db678;5f616dee39bc920021e3d1eb;PENDING
60133682960f9600213db772;60133563960f9600213db651;5f63c4f5b47ff900210864c1;PENDING
60133e5a960f9600213dc1b4;60133c8c960f9600213dbfd2;5f6a560c5e1816002176105d;PENDING
60134270960f9600213dc72e;601341b4960f9600213dc51f;5f6a560c5e1816002176105d;PENDING
60135479960f9600213dd276;601353ae960f9600213dd1c9;5f6a560c5e1816002176105d;PENDING
6013e99e960f9600213e2104;6012c2946193da0021d52c8a;5f63c4f5b47ff900210864c1;PENDING
6013f2b3960f9600213e2537;6013f017960f9600213e2393;5f5bd45eb8742200213bda26;PENDING
6013f2b3960f9600213e2538;6013f13b960f9600213e2481;5f62781b39bc920021e3d2d1;PENDING
6013f304960f9600213e2570;6013f017960f9600213e2393;5f5bd45eb8742200213bda26;PENDING
6013f304960f9600213e2571;6013f13b960f9600213e2481;5f62781b39bc920021e3d2d1;PENDING
60140d76960f9600213e3cdd;60140bbb960f9600213e3bee;5f6a50fd5e18160021761058;PENDING
60140f2a960f9600213e3f95;60140e0d960f9600213e3e53;5f6a560c5e1816002176105d;PENDING
6014180a960f9600213e530f;60141531960f9600213e49bf;5f63c4f5b47ff900210864c1;PENDING
60142fa2960f9600213e5db9;60142ec1960f9600213e5ce7;5f6a560c5e1816002176105d;PENDING
601430e2960f9600213e5e88;60143004960f9600213e5def;5f63c4f5b47ff900210864c1;PENDING
601550e8da6b4c0021f3f5b2;60154f3cda6b4c0021f3f399;5f6a560c5e1816002176105d;PENDING
6015511bda6b4c0021f3f5dd;60155042da6b4c0021f3f53d;5f63c4f5b47ff900210864c1;PENDING
60157e63da6b4c0021f41f47;60157d69da6b4c0021f41df7;5f584189fc58110021464422;PENDING
60157e63da6b4c0021f41f48;60157ddcda6b4c0021f41e95;5f6a4b505e18160021761055;PENDING
6015d68834225b00211de673;6015d50e34225b00211de57b;5f63c4f5b47ff900210864c1;PENDING
6016da4d34225b00211e7728;6012f6c86193da0021d5827d;5f6cd435455f7d0021af7ca5;PENDING
60180ad58927620021519939;601807f289276200215191b5;5f6a560c5e1816002176105d;PENDING
60180ad5892762002151993a;60180a1d8927620021519784;5f6a560c5e1816002176105d;PENDING
60183eb9892762002151d3e4;60183e57892762002151d37d;5f550609cba01d00210ed015;PENDING
60183ebd892762002151d3ee;60183e57892762002151d37d;5f550609cba01d00210ed015;PENDING
601840bc892762002151ee5b;60183e57892762002151d37d;5f550609cba01d00210ed015;PENDING
6018857554e3fd0021e31487;6018844854e3fd0021e313b4;5f584189fc58110021464422;PENDING
60188cee54e3fd0021e31871;60188b3d54e3fd0021e316a8;5f6a560c5e1816002176105d;PENDING
60189bce54e3fd0021e326f6;601899c854e3fd0021e32526;5f68bd30805b010021729825;PENDING
6018ed9e54e3fd0021e36c6c;6018ebc954e3fd0021e36c05;5f60ef0070be91002137ebba;PENDING
6019a0ec54e3fd0021e40bc8;60199ef654e3fd0021e409ed;5f6a560c5e1816002176105d;PENDING
6019d8b1630ed500216b51c8;6019d724630ed500216b5027;5f63c4f5b47ff900210864c1;PENDING
6019d8f0630ed500216b51eb;6019d724630ed500216b5027;5f63c4f5b47ff900210864c1;PENDING
601a0910630ed500216b8040;6019d40c630ed500216b4e89;5f627b7039bc920021e3d2d5;PENDING
601ab214630ed500216bf926;601ab18d630ed500216bf89a;5f63c4f5b47ff900210864c1;PENDING
601ac0c9630ed500216c01c7;6019e389630ed500216b5d55;5f584189fc58110021464422;PENDING
601ac109630ed500216c01d8;6019e389630ed500216b5d55;5f584189fc58110021464422;PENDING
601ac153630ed500216c0211;6019e389630ed500216b5d55;5f584189fc58110021464422;PENDING
601ac16c630ed500216c0222;6019e389630ed500216b5d55;5f584189fc58110021464422;PENDING
601ac1d3630ed500216c0269;6019e389630ed500216b5d55;5f584189fc58110021464422;PENDING
601ad0a5630ed500216c211c;601acf02630ed500216c1f1f;5f6a560c5e1816002176105d;PENDING
601ae576630ed500216c3267;601ae3cd630ed500216c303a;5f62842739bc920021e3d2da;PENDING
601aefd5630ed500216c3bce;601aecb9630ed500216c3803;5f761cd66ab32d0021e8b98b;PENDING
601b4ec61f3f86002104b0e0;601b4d761f3f86002104aec6;5f584189fc58110021464422;PENDING
601bcfaf1f3f86002104f5d4;600f2b965dd3520021372f24;5f63c4f5b47ff900210864c1;PENDING
601c1a7e1f3f8600210535bf;601c19df1f3f860021053575;5f6a560c5e1816002176105d;PENDING
601c2e671f3f860021054446;601c2d361f3f8600210543c0;5f63c4f5b47ff900210864c1;PENDING
601c2e661f3f860021054445;601c2cf51f3f86002105438a;5f63c4f5b47ff900210864c1;PENDING
601c34ff1f3f86002105475a;601c33491f3f860021054624;5f584189fc58110021464422;PENDING
601c56991f3f860021055f9c;601afa2a630ed500216c4974;5f627b7039bc920021e3d2d5;PENDING
601c62141f3f8600210566df;6019d724630ed500216b5027;5f63c4f5b47ff900210864c1;PENDING
601c62781f3f86002105673a;6019d724630ed500216b5027;5f63c4f5b47ff900210864c1;PENDING
601c62b11f3f860021056767;6019d724630ed500216b5027;5f63c4f5b47ff900210864c1;PENDING
601c634a1f3f8600210567ad;6019d724630ed500216b5027;5f63c4f5b47ff900210864c1;PENDING
601c86d5a886b50021317fc3;601c6e49a886b50021316fb3;5f6a560c5e1816002176105d;PENDING
